datum,m01ab,m01ae,n02ba,n02be,n05b,n05c,r03,r06,year,month,month_name,quarter,day,weekday,weekday_name,hour,total_sales
2018-07-25 13:00:00,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,13,4.0
2018-07-25 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,14,0.0
2018-07-25 15:00:00,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,15,0.34
2018-07-25 16:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,16,1.0
2018-07-25 17:00:00,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,17,3.0
2018-07-25 18:00:00,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,2018,7,July,3,25,2,Wednesday,18,1.34
2018-07-25 19:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,19,1.0
2018-07-25 20:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,20,3.0
2018-07-25 21:00:00,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,21,6.0
2018-07-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,22,0.0
2018-07-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,25,2,Wednesday,23,0.0
2018-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,0,0.0
2018-07-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,1,0.0
2018-07-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,2,0.0
2018-07-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,3,0.0
2018-07-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,4,0.0
2018-07-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,5,0.0
2018-07-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,6,0.0
2018-07-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,7,0.0
2018-07-26 08:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,8,2.0
2018-07-26 09:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018,7,July,3,26,3,Thursday,9,2.0
2018-07-26 10:00:00,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,10,5.0
2018-07-26 11:00:00,1.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,2018,7,July,3,26,3,Thursday,11,12.0
2018-07-26 12:00:00,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,7,July,3,26,3,Thursday,12,1.33
2018-07-26 13:00:00,0.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,13,3.33
2018-07-26 14:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,14,2.0
2018-07-26 15:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,15,1.0
2018-07-26 16:00:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,16,2.0
2018-07-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,17,0.0
2018-07-26 18:00:00,0.0,0.33,0.0,2.0,0.0,0.0,0.0,1.0,2018,7,July,3,26,3,Thursday,18,3.33
2018-07-26 19:00:00,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,19,3.0
2018-07-26 20:00:00,0.0,0.167,0.0,2.0,1.0,0.0,0.0,1.0,2018,7,July,3,26,3,Thursday,20,4.167
2018-07-26 21:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,21,3.0
2018-07-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,22,0.0
2018-07-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,26,3,Thursday,23,0.0
2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,0,0.0
2018-07-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,1,0.0
2018-07-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,2,0.0
2018-07-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,3,0.0
2018-07-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,4,0.0
2018-07-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,5,0.0
2018-07-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,6,0.0
2018-07-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,7,0.0
2018-07-27 08:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,8,1.0
2018-07-27 09:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,9,1.0
2018-07-27 10:00:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2018,7,July,3,27,4,Friday,10,5.0
2018-07-27 11:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,11,2.0
2018-07-27 12:00:00,0.34,0.0,0.0,3.4,1.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,12,4.74
2018-07-27 13:00:00,1.0,0.34,0.0,1.0,1.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,13,3.34
2018-07-27 14:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018,7,July,3,27,4,Friday,14,2.0
2018-07-27 15:00:00,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,2018,7,July,3,27,4,Friday,15,8.0
2018-07-27 16:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,16,2.0
2018-07-27 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,17,0.0
2018-07-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,7,July,3,27,4,Friday,18,1.0
2018-07-27 19:00:00,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2018,7,July,3,27,4,Friday,19,8.0
2018-07-27 20:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2018,7,July,3,27,4,Friday,20,3.0
2018-07-27 21:00:00,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,21,5.0
2018-07-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,22,0.0
2018-07-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,27,4,Friday,23,0.0
2018-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,0,0.0
2018-07-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,1,0.0
2018-07-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,2,0.0
2018-07-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,3,0.0
2018-07-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,4,0.0
2018-07-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,5,0.0
2018-07-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,6,0.0
2018-07-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,7,0.0
2018-07-28 08:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,8,1.0
2018-07-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,9,0.0
2018-07-28 10:00:00,1.0,0.34,0.0,0.0,1.0,0.0,0.0,1.0,2018,7,July,3,28,5,Saturday,10,3.34
2018-07-28 11:00:00,2.0,0.33,0.0,8.5,3.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,11,13.83
2018-07-28 12:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,7,July,3,28,5,Saturday,12,3.0
2018-07-28 13:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,13,3.0
2018-07-28 14:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,14,1.0
2018-07-28 15:00:00,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,15,3.0
2018-07-28 16:00:00,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,16,6.0
2018-07-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,17,0.0
2018-07-28 18:00:00,0.0,0.34,0.0,2.0,1.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,18,3.34
2018-07-28 19:00:00,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,19,7.0
2018-07-28 20:00:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,7,July,3,28,5,Saturday,20,3.0
2018-07-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,21,0.0
2018-07-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,22,0.0
2018-07-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,28,5,Saturday,23,0.0
2018-07-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,0,0.0
2018-07-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,1,0.0
2018-07-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,2,0.0
2018-07-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,3,0.0
2018-07-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,4,0.0
2018-07-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,5,0.0
2018-07-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,6,0.0
2018-07-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,7,0.0
2018-07-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,8,0.0
2018-07-29 09:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,9,1.0
2018-07-29 10:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,10,1.0
2018-07-29 11:00:00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,11,2.0
2018-07-29 12:00:00,1.5,1.67,0.0,0.0,0.0,1.0,0.0,0.0,2018,7,July,3,29,6,Sunday,12,4.17
2018-07-29 13:00:00,0.0,0.0,0.1,2.0,1.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,13,3.1
2018-07-29 14:00:00,0.0,1.34,0.0,1.0,2.0,0.0,0.0,1.0,2018,7,July,3,29,6,Sunday,14,5.34
2018-07-29 15:00:00,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,15,4.0
2018-07-29 16:00:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,16,3.0
2018-07-29 17:00:00,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,17,0.34
2018-07-29 18:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,18,1.0
2018-07-29 19:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,19,1.0
2018-07-29 20:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2018,7,July,3,29,6,Sunday,20,4.0
2018-07-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,21,0.0
2018-07-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,22,0.0
2018-07-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,29,6,Sunday,23,0.0
2018-07-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,0,0.0
2018-07-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,1,0.0
2018-07-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,2,0.0
2018-07-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,3,0.0
2018-07-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,4,0.0
2018-07-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,5,0.0
2018-07-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,6,0.0
2018-07-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,7,0.0
2018-07-30 08:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,7,July,3,30,0,Monday,8,3.0
2018-07-30 09:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,9,2.0
2018-07-30 10:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,10,2.0
2018-07-30 11:00:00,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2018,7,July,3,30,0,Monday,11,4.0
2018-07-30 12:00:00,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,2018,7,July,3,30,0,Monday,12,8.0
2018-07-30 13:00:00,0.0,0.33,0.0,1.0,1.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,13,2.33
2018-07-30 14:00:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,14,3.0
2018-07-30 15:00:00,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2018,7,July,3,30,0,Monday,15,6.0
2018-07-30 16:00:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,16,2.0
2018-07-30 17:00:00,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,17,7.0
2018-07-30 18:00:00,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,18,6.0
2018-07-30 19:00:00,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,19,4.0
2018-07-30 20:00:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,20,3.0
2018-07-30 21:00:00,0.0,0.0,0.3,2.0,0.0,1.0,0.0,0.0,2018,7,July,3,30,0,Monday,21,3.3
2018-07-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,22,0.0
2018-07-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,30,0,Monday,23,0.0
2018-07-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,0,0.0
2018-07-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,1,0.0
2018-07-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,2,0.0
2018-07-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,3,0.0
2018-07-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,4,0.0
2018-07-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,5,0.0
2018-07-31 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,6,0.0
2018-07-31 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,7,0.0
2018-07-31 08:00:00,0.0,1.33,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,8,2.33
2018-07-31 09:00:00,0.33,0.066,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,9,0.396
2018-07-31 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,10,0.0
2018-07-31 11:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,11,1.0
2018-07-31 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,7,July,3,31,1,Tuesday,12,1.0
2018-07-31 13:00:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,13,2.0
2018-07-31 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,14,0.0
2018-07-31 15:00:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,15,2.0
2018-07-31 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,16,0.0
2018-07-31 17:00:00,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,17,4.0
2018-07-31 18:00:00,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,18,12.0
2018-07-31 19:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2018,7,July,3,31,1,Tuesday,19,3.0
2018-07-31 20:00:00,2.0,1.34,0.0,1.0,1.0,0.0,0.0,1.0,2018,7,July,3,31,1,Tuesday,20,6.34
2018-07-31 21:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,21,1.0
2018-07-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,22,0.0
2018-07-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,July,3,31,1,Tuesday,23,0.0
2018-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,0,0.0
2018-08-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,1,0.0
2018-08-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,2,0.0
2018-08-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,3,0.0
2018-08-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,4,0.0
2018-08-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,5,0.0
2018-08-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,6,0.0
2018-08-01 07:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,7,1.0
2018-08-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,8,0.0
2018-08-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,8,August,3,1,2,Wednesday,9,2.0
2018-08-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,10,0.0
2018-08-01 11:00:00,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,11,3.0
2018-08-01 12:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,12,1.0
2018-08-01 13:00:00,0.0,1.34,0.0,6.0,5.0,0.0,0.0,2.0,2018,8,August,3,1,2,Wednesday,13,14.34
2018-08-01 14:00:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,14,2.0
2018-08-01 15:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,15,2.0
2018-08-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,8,August,3,1,2,Wednesday,16,1.0
2018-08-01 17:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,17,1.0
2018-08-01 18:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,18,2.0
2018-08-01 19:00:00,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2018,8,August,3,1,2,Wednesday,19,4.0
2018-08-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,8,August,3,1,2,Wednesday,20,1.0
2018-08-01 21:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,21,2.0
2018-08-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,22,0.0
2018-08-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,1,2,Wednesday,23,0.0
2018-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,0,0.0
2018-08-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,1,0.0
2018-08-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,2,0.0
2018-08-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,3,0.0
2018-08-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,4,0.0
2018-08-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,5,0.0
2018-08-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,6,0.0
2018-08-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,7,0.0
2018-08-02 08:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,8,1.0
2018-08-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,8,August,3,2,3,Thursday,9,1.0
2018-08-02 10:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2018,8,August,3,2,3,Thursday,10,3.0
2018-08-02 11:00:00,0.0,0.34,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,11,1.34
2018-08-02 12:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,12,2.0
2018-08-02 13:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,13,2.0
2018-08-02 14:00:00,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,14,0.66
2018-08-02 15:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,15,3.0
2018-08-02 16:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018,8,August,3,2,3,Thursday,16,2.0
2018-08-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,8,August,3,2,3,Thursday,17,1.0
2018-08-02 18:00:00,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,2018,8,August,3,2,3,Thursday,18,8.0
2018-08-02 19:00:00,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,19,4.0
2018-08-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,20,0.0
2018-08-02 21:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,8,August,3,2,3,Thursday,21,1.0
