record_id,entity_id
R0004661,E002542
R0004662,E002542
R0004663,E002543
R0004664,E002543
R0004665,E002544
R0004666,E002545
R0004667,E002545
R0004668,E002546
R0004669,E002547
R0004670,E002548
R0004671,E002548
R0004672,E002549
R0004673,E002550
R0004674,E002550
R0004675,E002551
R0004676,E002552
R0004677,E002553
R0004678,E002554
R0004679,E002554
R0004680,E002555
R0004681,E002555
R0004682,E002556
R0004683,E002556
R0004684,E002556
R0004685,E002557
R0004686,E002557
R0004687,E002558
R0004688,E002558
R0004689,E002559
R0004690,E002560
R0004691,E002560
R0004692,E002561
R0004693,E002562
R0004694,E002563
R0004695,E002563
R0004696,E002564
R0004697,E002564
R0004698,E002565
R0004699,E002566
R0004700,E002566
R0004701,E002567
R0004702,E002568
R0004703,E002568
R0004704,E002568
R0004705,E002569
R0004706,E002569
R0004707,E002569
R0004708,E002569
R0004709,E002570
R0004710,E002570
R0004711,E002570
R0004712,E002571
R0004713,E002571
R0004714,E002572
R0004715,E002573
R0004716,E002574
R0004717,E002574
R0004718,E002574
R0004719,E002575
R0004720,E002575
R0004721,E002576
R0004722,E002577
R0004723,E002578
R0004724,E002578
R0004725,E002579
R0004726,E002579
R0004727,E002580
R0004728,E002581
R0004729,E002582
R0004730,E002583
R0004731,E002583
R0004732,E002583
R0004733,E002584
R0004734,E002585
R0004735,E002586
R0004736,E002587
R0004737,E002587
R0004738,E002588
R0004739,E002588
R0004740,E002588
R0004741,E002589
R0004742,E002589
R0004743,E002589
R0004744,E002590
R0004745,E002591
R0004746,E002591
R0004747,E002592
R0004748,E002592
R0004749,E002593
R0004750,E002594
R0004751,E002595
R0004752,E002596
R0004753,E002596
R0004754,E002596
R0004755,E002596
R0004756,E002597
R0004757,E002597
R0004758,E002598
R0004759,E002599
R0004760,E002599
R0004761,E002600
R0004762,E002600
R0004763,E002601
R0004764,E002602
R0004765,E002602
R0004766,E002603
R0004767,E002603
R0004768,E002604
R0004769,E002604
R0004770,E002605
R0004771,E002606
R0004772,E002606
R0004773,E002607
R0004774,E002607
R0004775,E002608
R0004776,E002608
R0004777,E002609
R0004778,E002610
R0004779,E002610
R0004780,E002611
R0004781,E002611
R0004782,E002612
R0004783,E002613
R0004784,E002613
R0004785,E002613
R0004786,E002614
R0004787,E002614
R0004788,E002614
R0004789,E002615
R0004790,E002616
R0004791,E002617
R0004792,E002618
R0004793,E002618
R0004794,E002619
R0004795,E002619
R0004796,E002620
R0004797,E002620
R0004798,E002620
R0004799,E002621
R0004800,E002621
R0004801,E002621
R0004802,E002621
R0004803,E002622
R0004804,E002622
R0004805,E002623
R0004806,E002624
R0004807,E002624
R0004808,E002625
R0004809,E002626
R0004810,E002626
R0004811,E002627
R0004812,E002628
R0004813,E002628
R0004814,E002629
R0004815,E002629
R0004816,E002630
R0004817,E002630
R0004818,E002631
R0004819,E002632
R0004820,E002632
R0004821,E002633
R0004822,E002634
R0004823,E002634
R0004824,E002635
R0004825,E002636
R0004826,E002636
R0004827,E002637
R0004828,E002637
R0004829,E002638
R0004830,E002639
R0004831,E002640
R0004832,E002640
R0004833,E002641
R0004834,E002641
R0004835,E002641
R0004836,E002641
R0004837,E002642
R0004838,E002642
R0004839,E002642
R0004840,E002643
R0004841,E002644
R0004842,E002645
R0004843,E002645
R0004844,E002646
R0004845,E002646
R0004846,E002647
R0004847,E002647
R0004848,E002648
R0004849,E002648
R0004850,E002649
R0004851,E002649
R0004852,E002650
R0004853,E002650
R0004854,E002651
R0004855,E002652
R0004856,E002653
R0004857,E002654
R0004858,E002654
R0004859,E002654
R0004860,E002655
R0004861,E002655
R0004862,E002656
R0004863,E002657
R0004864,E002657
R0004865,E002658
R0004866,E002659
R0004867,E002659
R0004868,E002659
R0004869,E002660
R0004870,E002660
R0004871,E002661
R0004872,E002661
R0004873,E002662
R0004874,E002662
R0004875,E002663
R0004876,E002663
R0004877,E002664
R0004878,E002664
R0004879,E002665
R0004880,E002665
R0004881,E002665
R0004882,E002665
R0004883,E002666
R0004884,E002666
R0004885,E002666
R0004886,E002667
R0004887,E002668
R0004888,E002669
R0004889,E002669
R0004890,E002670
R0004891,E002670
R0004892,E002671
R0004893,E002672
R0004894,E002673
R0004895,E002674
R0004896,E002675
R0004897,E002675
R0004898,E002676
R0004899,E002676
R0004900,E002677
R0004901,E002678
R0004902,E002679
R0004903,E002679
R0004904,E002680
R0004905,E002680
R0004906,E002681
R0004907,E002682
R0004908,E002683
R0004909,E002683
R0004910,E002684
R0004911,E002684
R0004912,E002685
R0004913,E002685
R0004914,E002686
R0004915,E002687
R0004916,E002688
R0004917,E002688
R0004918,E002689
R0004919,E002689
R0004920,E002690
R0004921,E002691
R0004922,E002691
R0004923,E002692
R0004924,E002692
R0004925,E002693
R0004926,E002694
R0004927,E002695
R0004928,E002696
R0004929,E002697
R0004930,E002697
R0004931,E002698
R0004932,E002699
R0004933,E002699
R0004934,E002700
R0004935,E002700
R0004936,E002701
R0004937,E002701
R0004938,E002702
R0004939,E002702
R0004940,E002703
R0004941,E002703
R0004942,E002704
R0004943,E002704
R0004944,E002705
R0004945,E002705
R0004946,E002706
R0004947,E002707
R0004948,E002707
R0004949,E002708
R0004950,E002709
R0004951,E002709
R0004952,E002709
R0004953,E002709
R0004954,E002710
R0004955,E002710
R0004956,E002710
R0004957,E002711
R0004958,E002711
R0004959,E002712
R0004960,E002712
R0004961,E002713
R0004962,E002714
R0004963,E002714
R0004964,E002715
R0004965,E002715
R0004966,E002715
R0004967,E002716
R0004968,E002716
R0004969,E002717
R0004970,E002717
R0004971,E002718
R0004972,E002718
R0004973,E002719
R0004974,E002719
R0004975,E002720
R0004976,E002721
R0004977,E002721
R0004978,E002722
R0004979,E002723
R0004980,E002723
R0004981,E002724
R0004982,E002725
R0004983,E002725
R0004984,E002726
R0004985,E002726
R0004986,E002727
R0004987,E002727
R0004988,E002728
R0004989,E002729
R0004990,E002730
R0004991,E002731
R0004992,E002731
R0004993,E002732
R0004994,E002732
R0004995,E002733
R0004996,E002734
R0004997,E002734
R0004998,E002734
R0004999,E002734
R0005000,E002735
R0005001,E002735
R0005002,E002736
R0005003,E002736
R0005004,E002737
R0005005,E002737
R0005006,E002738
R0005007,E002739
R0005008,E002739
R0005009,E002740
R0005010,E002740
R0005011,E002741
R0005012,E002741
R0005013,E002741
R0005014,E002741
R0005015,E002742
R0005016,E002742
R0005017,E002743
R0005018,E002743
R0005019,E002743
R0005020,E002743
R0005021,E002744
R0005022,E002744
R0005023,E002745
R0005024,E002746
R0005025,E002747
R0005026,E002747
R0005027,E002748
R0005028,E002748
R0005029,E002748
R0005030,E002749
R0005031,E002750
R0005032,E002750
R0005033,E002751
R0005034,E002751
R0005035,E002752
R0005036,E002753
R0005037,E002753
R0005038,E002754
R0005039,E002754
R0005040,E002755
R0005041,E002755
R0005042,E002756
R0005043,E002756
R0005044,E002756
R0005045,E002756
R0005046,E002757
R0005047,E002758
R0005048,E002759
R0005049,E002760
R0005050,E002760
R0005051,E002761
R0005052,E002761
R0005053,E002762
R0005054,E002762
R0005055,E002763
R0005056,E002764
R0005057,E002765
R0005058,E002766
R0005059,E002767
R0005060,E002767
R0005061,E002768
R0005062,E002769
R0005063,E002769
R0005064,E002770
R0005065,E002770
R0005066,E002771
R0005067,E002771
R0005068,E002772
R0005069,E002772
R0005070,E002772
R0005071,E002773
R0005072,E002773
R0005073,E002774
R0005074,E002775
R0005075,E002775
R0005076,E002776
R0005077,E002777
R0005078,E002777
R0005079,E002778
R0005080,E002778
R0005081,E002778
R0005082,E002778
R0005083,E002779
R0005084,E002779
R0005085,E002780
R0005086,E002780
R0005087,E002781
R0005088,E002782
R0005089,E002782
R0005090,E002783
R0005091,E002784
R0005092,E002784
R0005093,E002785
R0005094,E002785
R0005095,E002786
R0005096,E002787
R0005097,E002788
R0005098,E002788
R0005099,E002789
R0005100,E002789
R0005101,E002789
R0005102,E002790
R0005103,E002790
R0005104,E002791
R0005105,E002791
R0005106,E002792
R0005107,E002793
R0005108,E002793
R0005109,E002793
R0005110,E002793
R0005111,E002794
R0005112,E002794
R0005113,E002795
R0005114,E002796
R0005115,E002796
R0005116,E002797
R0005117,E002797
R0005118,E002797
R0005119,E002798
R0005120,E002798
R0005121,E002799
R0005122,E002800
R0005123,E002801
R0005124,E002801
R0005125,E002802
R0005126,E002802
R0005127,E002803
R0005128,E002803
R0005129,E002804
R0005130,E002804
R0005131,E002805
R0005132,E002805
R0005133,E002806
R0005134,E002806
R0005135,E002807
R0005136,E002807
R0005137,E002808
R0005138,E002808
R0005139,E002809
R0005140,E002810
R0005141,E002811
R0005142,E002811
R0005143,E002812
R0005144,E002812
R0005145,E002813
R0005146,E002813
R0005147,E002814
R0005148,E002814
R0005149,E002815
R0005150,E002815
R0005151,E002816
R0005152,E002816
R0005153,E002816
R0005154,E002817
R0005155,E002817
R0005156,E002818
R0005157,E002819
R0005158,E002819
R0005159,E002820
R0005160,E002820
R0005161,E002820
R0005162,E002821
R0005163,E002821
R0005164,E002821
R0005165,E002822
R0005166,E002822
R0005167,E002823
R0005168,E002823
R0005169,E002824
R0005170,E002824
R0005171,E002825
R0005172,E002825
R0005173,E002826
R0005174,E002827
R0005175,E002827
R0005176,E002827
R0005177,E002828
R0005178,E002828
R0005179,E002829
R0005180,E002829
R0005181,E002830
R0005182,E002831
R0005183,E002832
R0005184,E002832
R0005185,E002833
R0005186,E002834
R0005187,E002834
R0005188,E002834
R0005189,E002835
R0005190,E002835
R0005191,E002836
R0005192,E002836
R0005193,E002837
R0005194,E002837
R0005195,E002838
R0005196,E002838
R0005197,E002839
R0005198,E002839
R0005199,E002840
R0005200,E002840
R0005201,E002841
R0005202,E002841
R0005203,E002842
R0005204,E002842
R0005205,E002843
R0005206,E002843
R0005207,E002844
R0005208,E002845
R0005209,E002845
R0005210,E002846
R0005211,E002846
R0005212,E002847
R0005213,E002848
R0005214,E002849
R0005215,E002849
R0005216,E002850
R0005217,E002850
R0005218,E002851
R0005219,E002852
R0005220,E002852
R0005221,E002852
R0005222,E002852
R0005223,E002853
R0005224,E002853
R0005225,E002854
R0005226,E002855
R0005227,E002856
R0005228,E002857
R0005229,E002857
R0005230,E002858
R0005231,E002858
R0005232,E002859
R0005233,E002859
R0005234,E002860
R0005235,E002860
R0005236,E002861
R0005237,E002861
R0005238,E002861
R0005239,E002861
R0005240,E002862
R0005241,E002862
R0005242,E002863
R0005243,E002863
R0005244,E002864
R0005245,E002865
R0005246,E002865
R0005247,E002866
R0005248,E002866
R0005249,E002867
R0005250,E002867
R0005251,E002868
R0005252,E002868
R0005253,E002868
R0005254,E002868
R0005255,E002869
R0005256,E002869
R0005257,E002870
R0005258,E002870
R0005259,E002871
R0005260,E002871
R0005261,E002871
R0005262,E002872
R0005263,E002872
R0005264,E002873
R0005265,E002874
R0005266,E002875
R0005267,E002875
R0005268,E002876
R0005269,E002876
R0005270,E002877
R0005271,E002877
R0005272,E002878
R0005273,E002878
R0005274,E002878
R0005275,E002879
R0005276,E002879
R0005277,E002880
R0005278,E002880
R0005279,E002881
R0005280,E002882
R0005281,E002882
R0005282,E002882
R0005283,E002882
R0005284,E002883
R0005285,E002884
R0005286,E002885
R0005287,E002885
R0005288,E002885
R0005289,E002886
R0005290,E002886
R0005291,E002887
R0005292,E002887
R0005293,E002888
R0005294,E002888
R0005295,E002889
R0005296,E002889
R0005297,E002890
R0005298,E002890
R0005299,E002891
R0005300,E002891
R0005301,E002892
R0005302,E002892
R0005303,E002892
R0005304,E002893
R0005305,E002893
R0005306,E002893
R0005307,E002893
R0005308,E002894
R0005309,E002895
R0005310,E002895
R0005311,E002895
R0005312,E002896
R0005313,E002896
R0005314,E002896
R0005315,E002896
R0005316,E002897
R0005317,E002898
R0005318,E002898
R0005319,E002899
R0005320,E002900
R0005321,E002900
R0005322,E002901
R0005323,E002901
R0005324,E002902
R0005325,E002902
R0005326,E002903
R0005327,E002903
R0005328,E002904
R0005329,E002905
R0005330,E002905
R0005331,E002905
R0005332,E002906
R0005333,E002906
R0005334,E002907
R0005335,E002908
R0005336,E002908
R0005337,E002908
R0005338,E002909
R0005339,E002910
R0005340,E002910
R0005341,E002911
R0005342,E002911
R0005343,E002912
R0005344,E002912
R0005345,E002913
R0005346,E002914
R0005347,E002915
R0005348,E002916
R0005349,E002916
R0005350,E002917
R0005351,E002917
R0005352,E002918
R0005353,E002918
R0005354,E002918
R0005355,E002919
R0005356,E002919
R0005357,E002919
R0005358,E002920
R0005359,E002920
R0005360,E002921
R0005361,E002921
R0005362,E002922
R0005363,E002923
R0005364,E002923
R0005365,E002923
R0005366,E002923
R0005367,E002924
R0005368,E002925
R0005369,E002925
R0005370,E002926
R0005371,E002927
R0005372,E002927
R0005373,E002928
R0005374,E002928
R0005375,E002929
R0005376,E002929
R0005377,E002930
R0005378,E002930
R0005379,E002930
R0005380,E002930
R0005381,E002931
R0005382,E002931
R0005383,E002932
R0005384,E002932
R0005385,E002933
R0005386,E002934
R0005387,E002935
R0005388,E002936
R0005389,E002937
R0005390,E002937
R0005391,E002938
R0005392,E002938
R0005393,E002939
R0005394,E002940
R0005395,E002940
R0005396,E002941
R0005397,E002942
R0005398,E002942
R0005399,E002942
R0005400,E002942
R0005401,E002943
R0005402,E002943
R0005403,E002943
R0005404,E002944
R0005405,E002944
R0005406,E002944
R0005407,E002945
R0005408,E002945
R0005409,E002946
R0005410,E002946
R0005411,E002947
R0005412,E002948
R0005413,E002949
R0005414,E002950
R0005415,E002950
R0005416,E002951
R0005417,E002952
R0005418,E002953
R0005419,E002953
R0005420,E002954
R0005421,E002954
R0005422,E002955
R0005423,E002955
R0005424,E002955
R0005425,E002956
R0005426,E002956
R0005427,E002957
R0005428,E002957
R0005429,E002958
R0005430,E002958
R0005431,E002959
R0005432,E002959
R0005433,E002960
R0005434,E002960
R0005435,E002960
R0005436,E002961
R0005437,E002961
R0005438,E002961
R0005439,E002962
R0005440,E002962
R0005441,E002963
R0005442,E002963
R0005443,E002963
R0005444,E002964
R0005445,E002964
R0005446,E002965
R0005447,E002965
R0005448,E002966
R0005449,E002966
R0005450,E002967
R0005451,E002968
R0005452,E002969
R0005453,E002969
R0005454,E002970
R0005455,E002970
R0005456,E002971
R0005457,E002972
R0005458,E002973
R0005459,E002973
R0005460,E002974
R0005461,E002974
R0005462,E002975
R0005463,E002975
R0005464,E002976
R0005465,E002976
R0005466,E002977
R0005467,E002977
R0005468,E002978
R0005469,E002979
R0005470,E002979
R0005471,E002980
R0005472,E002981
R0005473,E002982
R0005474,E002983
R0005475,E002983
R0005476,E002984
R0005477,E002985
R0005478,E002985
R0005479,E002986
R0005480,E002987
R0005481,E002987
R0005482,E002988
R0005483,E002989
R0005484,E002989
R0005485,E002990
R0005486,E002990
R0005487,E002991
R0005488,E002991
R0005489,E002992
R0005490,E002992
R0005491,E002993
R0005492,E002993
R0005493,E002993
R0005494,E002994
R0005495,E002995
R0005496,E002995
R0005497,E002995
R0005498,E002996
R0005499,E002996
R0005500,E002997
R0005501,E002998
R0005502,E002998
R0005503,E002998
R0005504,E002999
R0005505,E003000
R0005506,E003000
R0005507,E003001
R0005508,E003001
R0005509,E003002
R0005510,E003002
R0005511,E003002
R0005512,E003003
R0005513,E003003
R0005514,E003004
R0005515,E003004
R0005516,E003004
R0005517,E003004
R0005518,E003005
R0005519,E003005
R0005520,E003006
R0005521,E003007
R0005522,E003007
R0005523,E003008
R0005524,E003008
R0005525,E003009
R0005526,E003009
R0005527,E003009
R0005528,E003010
R0005529,E003011
R0005530,E003011
R0005531,E003012
R0005532,E003012
R0005533,E003013
R0005534,E003013
R0005535,E003014
R0005536,E003015
R0005537,E003015
R0005538,E003016
R0005539,E003016
R0005540,E003017
R0005541,E003018
R0005542,E003019
R0005543,E003020
R0005544,E003020
R0005545,E003021
R0005546,E003021
R0005547,E003022
R0005548,E003022
R0005549,E003023
R0005550,E003023
R0005551,E003023
R0005552,E003024
R0005553,E003025
R0005554,E003026
R0005555,E003027
R0005556,E003028
R0005557,E003029
R0005558,E003030
R0005559,E003030
R0005560,E003031
R0005561,E003031
R0005562,E003032
R0005563,E003032
R0005564,E003033
R0005565,E003033
R0005566,E003034
R0005567,E003034
R0005568,E003035
R0005569,E003035
R0005570,E003036
R0005571,E003036
R0005572,E003036
R0005573,E003037
R0005574,E003037
R0005575,E003038
R0005576,E003039
R0005577,E003039
R0005578,E003040
R0005579,E003040
R0005580,E003040
R0005581,E003040
R0005582,E003041
R0005583,E003041
R0005584,E003042
R0005585,E003043
R0005586,E003044
R0005587,E003044
R0005588,E003045
R0005589,E003045
R0005590,E003046
R0005591,E003046
R0005592,E003047
R0005593,E003047
R0005594,E003048
R0005595,E003048
R0005596,E003048
R0005597,E003048
R0005598,E003049
R0005599,E003049
R0005600,E003049
R0005601,E003049
R0005602,E003050
R0005603,E003050
R0005604,E003051
R0005605,E003052
R0005606,E003052
R0005607,E003053
R0005608,E003054
R0005609,E003055
R0005610,E003056
R0005611,E003056
R0005612,E003057
R0005613,E003057
R0005614,E003057
R0005615,E003058
R0005616,E003059
R0005617,E003060
R0005618,E003060
R0005619,E003061
R0005620,E003062
R0005621,E003062
R0005622,E003063
R0005623,E003064
R0005624,E003065
R0005625,E003065
R0005626,E003066
R0005627,E003066
R0005628,E003067
R0005629,E003067
R0005630,E003068
R0005631,E003069
R0005632,E003070
R0005633,E003070
R0005634,E003071
R0005635,E003072
R0005636,E003072
R0005637,E003072
R0005638,E003073
R0005639,E003073
R0005640,E003074
R0005641,E003074
R0005642,E003075
R0005643,E003076
R0005644,E003076
R0005645,E003077
R0005646,E003078
R0005647,E003078
R0005648,E003078
R0005649,E003078
R0005650,E003079
R0005651,E003079
R0005652,E003080
R0005653,E003081
R0005654,E003082
R0005655,E003082
R0005656,E003083
R0005657,E003083
R0005658,E003083
R0005659,E003083
R0005660,E003084
R0005661,E003084
R0005662,E003084
R0005663,E003085
R0005664,E003086
R0005665,E003087
R0005666,E003087
R0005667,E003087
R0005668,E003088
R0005669,E003088
R0005670,E003088
R0005671,E003088
R0005672,E003089
R0005673,E003089
R0005674,E003090
R0005675,E003091
R0005676,E003092
R0005677,E003093
R0005678,E003093
R0005679,E003094
R0005680,E003095
R0005681,E003095
R0005682,E003095
R0005683,E003095
R0005684,E003096
R0005685,E003096
R0005686,E003097
R0005687,E003097
R0005688,E003098
R0005689,E003098
R0005690,E003099
R0005691,E003099
R0005692,E003100
R0005693,E003101
R0005694,E003101
R0005695,E003101
R0005696,E003102
R0005697,E003103
R0005698,E003103
R0005699,E003104
R0005700,E003104
R0005701,E003104
R0005702,E003105
R0005703,E003106
R0005704,E003106
R0005705,E003107
R0005706,E003107
R0005707,E003108
R0005708,E003108
R0005709,E003109
R0005710,E003110
R0005711,E003111
R0005712,E003111
R0005713,E003112
R0005714,E003113
R0005715,E003113
R0005716,E003113
R0005717,E003113
R0005718,E003114
R0005719,E003114
R0005720,E003115
R0005721,E003115
R0005722,E003116
R0005723,E003116
R0005724,E003116
R0005725,E003117
R0005726,E003118
R0005727,E003118
R0005728,E003119
R0005729,E003120
R0005730,E003120
R0005731,E003121
R0005732,E003121
R0005733,E003122
R0005734,E003123
R0005735,E003123
R0005736,E003124
R0005737,E003125
R0005738,E003126
R0005739,E003127
R0005740,E003128
R0005741,E003129
R0005742,E003129
R0005743,E003129
R0005744,E003129
R0005745,E003130
R0005746,E003130
R0005747,E003131
R0005748,E003131
R0005749,E003132
R0005750,E003132
R0005751,E003133
R0005752,E003133
R0005753,E003134
R0005754,E003134
R0005755,E003135
R0005756,E003135
R0005757,E003136
R0005758,E003136
R0005759,E003137
R0005760,E003137
R0005761,E003138
R0005762,E003138
R0005763,E003139
R0005764,E003139
R0005765,E003140
R0005766,E003141
R0005767,E003141
R0005768,E003142
R0005769,E003142
R0005770,E003143
R0005771,E003144
R0005772,E003145
R0005773,E003146
R0005774,E003146
R0005775,E003147
R0005776,E003147
R0005777,E003148
R0005778,E003148
R0005779,E003149
R0005780,E003150
R0005781,E003151
R0005782,E003151
R0005783,E003151
R0005784,E003152
R0005785,E003152
R0005786,E003153
R0005787,E003154
R0005788,E003155
R0005789,E003155
R0005790,E003156
R0005791,E003156
R0005792,E003157
R0005793,E003157
R0005794,E003158
R0005795,E003158
R0005796,E003159
R0005797,E003160
R0005798,E003160
R0005799,E003161
R0005800,E003161
R0005801,E003161
R0005802,E003162
R0005803,E003163
R0005804,E003163
R0005805,E003163
R0005806,E003164
R0005807,E003165
R0005808,E003165
R0005809,E003166
R0005810,E003166
R0005811,E003167
R0005812,E003168
R0005813,E003168
R0005814,E003169
R0005815,E003169
R0005816,E003170
R0005817,E003171
R0005818,E003171
R0005819,E003172
R0005820,E003173
R0005821,E003173
R0005822,E003174
R0005823,E003175
R0005824,E003175
R0005825,E003175
R0005826,E003175
R0005827,E003176
R0005828,E003177
R0005829,E003177
R0005830,E003178
R0005831,E003178
R0005832,E003178
R0005833,E003179
R0005834,E003179
R0005835,E003179
R0005836,E003180
R0005837,E003181
R0005838,E003182
R0005839,E003182
R0005840,E003183
R0005841,E003183
R0005842,E003184
R0005843,E003184
R0005844,E003185
R0005845,E003185
R0005846,E003186
R0005847,E003187
R0005848,E003188
R0005849,E003188
R0005850,E003189
R0005851,E003190
R0005852,E003190
R0005853,E003191
R0005854,E003192
R0005855,E003192
R0005856,E003193
R0005857,E003194
R0005858,E003194
R0005859,E003195
R0005860,E003195
R0005861,E003196
R0005862,E003196
R0005863,E003197
R0005864,E003197
R0005865,E003198
R0005866,E003199
R0005867,E003200
R0005868,E003200
R0005869,E003200
R0005870,E003201
R0005871,E003201
R0005872,E003201
R0005873,E003201
R0005874,E003202
R0005875,E003203
R0005876,E003204
R0005877,E003205
R0005878,E003205
R0005879,E003206
R0005880,E003206
R0005881,E003206
R0005882,E003207
R0005883,E003208
R0005884,E003208
R0005885,E003209
R0005886,E003209
R0005887,E003209
R0005888,E003210
R0005889,E003210
R0005890,E003211
R0005891,E003212
R0005892,E003212
R0005893,E003213
R0005894,E003213
R0005895,E003213
R0005896,E003214
R0005897,E003214
R0005898,E003215
R0005899,E003215
R0005900,E003216
R0005901,E003216
R0005902,E003216
R0005903,E003217
R0005904,E003218
R0005905,E003218
R0005906,E003218
R0005907,E003218
R0005908,E003219
R0005909,E003220
R0005910,E003221
R0005911,E003221
R0005912,E003222
R0005913,E003222
R0005914,E003223
R0005915,E003224
R0005916,E003225
R0005917,E003225
R0005918,E003226
R0005919,E003226
R0005920,E003227
R0005921,E003227
R0005922,E003228
R0005923,E003228
R0005924,E003229
R0005925,E003229
R0005926,E003230
R0005927,E003230
R0005928,E003230
R0005929,E003231
R0005930,E003231
R0005931,E003232
R0005932,E003233
R0005933,E003233
R0005934,E003233
R0005935,E003233
R0005936,E003234
R0005937,E003234
R0005938,E003235
R0005939,E003235
R0005940,E003236
R0005941,E003236
R0005942,E003237
R0005943,E003237
R0005944,E003238
R0005945,E003238
R0005946,E003238
R0005947,E003238
R0005948,E003239
R0005949,E003239
R0005950,E003240
R0005951,E003240
R0005952,E003241
R0005953,E003242
R0005954,E003242
R0005955,E003242
R0005956,E003242
R0005957,E003243
R0005958,E003244
R0005959,E003244
R0005960,E003245
R0005961,E003245
R0005962,E003246
R0005963,E003246
R0005964,E003247
R0005965,E003247
R0005966,E003248
R0005967,E003249
R0005968,E003249
R0005969,E003250
R0005970,E003250
R0005971,E003251
R0005972,E003251
R0005973,E003252
R0005974,E003252
R0005975,E003253
R0005976,E003253
R0005977,E003254
R0005978,E003254
R0005979,E003254
R0005980,E003255
R0005981,E003255
R0005982,E003255
R0005983,E003255
R0005984,E003256
R0005985,E003257
R0005986,E003257
R0005987,E003258
R0005988,E003259
R0005989,E003259
R0005990,E003260
R0005991,E003260
R0005992,E003261
R0005993,E003262
R0005994,E003263
R0005995,E003264
R0005996,E003264
R0005997,E003264
R0005998,E003265
R0005999,E003265
R0006000,E003266
R0006001,E003266
R0006002,E003266
R0006003,E003266
R0006004,E003267
R0006005,E003268
R0006006,E003268
R0006007,E003268
R0006008,E003268
R0006009,E003269
R0006010,E003269
R0006011,E003270
R0006012,E003271
R0006013,E003271
R0006014,E003272
R0006015,E003273
R0006016,E003273
R0006017,E003274
R0006018,E003274
R0006019,E003275
R0006020,E003275
R0006021,E003275
R0006022,E003276
R0006023,E003276
R0006024,E003277
R0006025,E003277
R0006026,E003278
R0006027,E003278
R0006028,E003279
R0006029,E003280
R0006030,E003281
R0006031,E003282
R0006032,E003282
R0006033,E003283
R0006034,E003283
R0006035,E003284
R0006036,E003285
R0006037,E003285
R0006038,E003286
R0006039,E003286
R0006040,E003287
R0006041,E003288
R0006042,E003288
R0006043,E003289
R0006044,E003289
R0006045,E003290
R0006046,E003291
R0006047,E003292
R0006048,E003293
R0006049,E003293
R0006050,E003294
R0006051,E003294
R0006052,E003294
R0006053,E003295
R0006054,E003295
R0006055,E003295
R0006056,E003296
R0006057,E003296
R0006058,E003296
R0006059,E003296
R0006060,E003297
R0006061,E003297
R0006062,E003297
R0006063,E003297
R0006064,E003298
R0006065,E003298
R0006066,E003298
R0006067,E003299
R0006068,E003299
R0006069,E003300
R0006070,E003300
R0006071,E003301
R0006072,E003301
R0006073,E003302
R0006074,E003303
R0006075,E003304
R0006076,E003304
R0006077,E003305
R0006078,E003306
R0006079,E003306
R0006080,E003307
R0006081,E003307
R0006082,E003308
R0006083,E003308
R0006084,E003309
R0006085,E003310
R0006086,E003310
R0006087,E003311
R0006088,E003311
R0006089,E003311
R0006090,E003311
R0006091,E003312
R0006092,E003312
R0006093,E003313
R0006094,E003313
R0006095,E003314
R0006096,E003314
R0006097,E003315
R0006098,E003315
R0006099,E003315
R0006100,E003316
R0006101,E003316
R0006102,E003316
R0006103,E003316
R0006104,E003317
R0006105,E003318
R0006106,E003319
R0006107,E003319
R0006108,E003319
R0006109,E003320
R0006110,E003320
R0006111,E003321
R0006112,E003322
R0006113,E003322
R0006114,E003323
R0006115,E003323
R0006116,E003324
R0006117,E003324
R0006118,E003325
R0006119,E003326
R0006120,E003326
R0006121,E003327
R0006122,E003328
R0006123,E003328
R0006124,E003329
R0006125,E003330
R0006126,E003330
R0006127,E003331
R0006128,E003331
R0006129,E003332
R0006130,E003333
R0006131,E003333
R0006132,E003333
R0006133,E003334
R0006134,E003334
R0006135,E003335
R0006136,E003336
R0006137,E003337
R0006138,E003338
R0006139,E003338
R0006140,E003339
R0006141,E003339
R0006142,E003339
R0006143,E003340
R0006144,E003340
R0006145,E003341
R0006146,E003341
R0006147,E003341
R0006148,E003342
R0006149,E003342
R0006150,E003342
R0006151,E003343
R0006152,E003344
R0006153,E003345
R0006154,E003346
R0006155,E003346
R0006156,E003346
R0006157,E003347
R0006158,E003348
R0006159,E003348
R0006160,E003349
R0006161,E003350
R0006162,E003351
R0006163,E003351
R0006164,E003351
R0006165,E003351
R0006166,E003352
R0006167,E003352
R0006168,E003352
R0006169,E003353
R0006170,E003353
R0006171,E003353
R0006172,E003354
R0006173,E003354
R0006174,E003355
R0006175,E003355
R0006176,E003356
R0006177,E003356
R0006178,E003357
R0006179,E003357
R0006180,E003358
R0006181,E003358
R0006182,E003359
R0006183,E003359
R0006184,E003360
R0006185,E003360
R0006186,E003360
R0006187,E003361
R0006188,E003362
R0006189,E003362
R0006190,E003362
R0006191,E003363
R0006192,E003363
R0006193,E003364
R0006194,E003364
R0006195,E003365
R0006196,E003365
R0006197,E003365
R0006198,E003366
R0006199,E003366
R0006200,E003367
R0006201,E003368
R0006202,E003369
R0006203,E003369
R0006204,E003369
R0006205,E003370
R0006206,E003371
R0006207,E003371
R0006208,E003371
R0006209,E003372
R0006210,E003373
R0006211,E003373
R0006212,E003374
R0006213,E003375
R0006214,E003375
