i,j,score,accepted,guard_dropped
2617,5887,0.9966903738660419,True,False
2618,5575,0.9966903738660419,True,False
2619,3100,0.9984197686403924,True,False
2621,6867,0.9979749008420777,True,False
2624,5038,0.9873485260609695,True,False
2624,6048,0.9975340164615294,True,False
2626,2843,0.9976962095979076,True,False
2629,5246,0.995400680151444,True,False
2632,7376,0.9987516343887362,True,False
2633,3720,0.9987516343887362,True,False
2636,2762,0.9987516343887362,True,False
2637,4681,0.9976962095979076,True,False
2637,5881,0.9939029047180966,True,False
2642,7216,0.9982452686441156,True,False
2643,5526,0.9987516343887362,True,False
2644,4519,0.9975340164615294,True,False
2646,5776,0.9966903738660419,True,False
2647,5930,0.9955425575166709,True,False
2650,7230,0.9981689989681672,True,False
2652,6507,0.9983505803534152,True,False
2653,5662,0.9951345565222027,True,False
2654,4623,0.9968294073503572,True,False
2655,3026,0.9987516343887362,True,False
2656,2725,0.9979749008420777,True,False
2656,3167,0.7518957691791132,True,False
2656,4749,0.7518957691791132,True,False
2656,5798,0.9983505803534152,True,False
2659,4064,0.9970570100901925,True,False
2660,4534,0.9984461500974169,True,False
2661,3008,0.9987516343887362,True,False
2662,3916,0.9976962095979076,True,False
2662,4338,0.9987516343887362,True,False
2663,5164,0.9987516343887362,True,False
2664,2825,0.9956300099634801,True,False
2664,4485,0.9987516343887362,True,False
2665,6719,0.9987516343887362,True,False
2666,7011,0.750717771234279,True,False
2667,5098,0.9980660562935224,True,False
2668,3855,0.9966903738660419,True,False
2669,7069,0.8106427136166562,True,False
2671,3190,0.9987516343887362,True,False
2671,4107,0.9987516343887362,True,False
2672,5535,0.9966903738660419,True,False
2672,5536,0.9987516343887362,True,False
2676,5049,0.9976962095979076,True,False
2678,6545,0.9950648084917336,True,False
2681,3530,0.9873485260609695,True,False
2681,4352,0.9833451615993634,True,False
2681,5109,0.9873485260609695,True,False
2684,5938,0.9956300099634801,True,False
2685,6125,0.9979749008420777,True,False
2686,3560,0.9987516343887362,True,False
2686,5327,0.9987516343887362,True,False
2687,4316,0.7593517692056968,True,False
2687,7042,0.9979197595370883,True,False
2689,6615,0.8106427136166562,True,False
2690,6013,0.9979749008420777,True,False
2693,3031,0.9987516343887362,True,False
2693,4476,0.9987516343887362,True,False
2694,5760,0.9982452686441156,True,False
2695,2912,0.9987516343887362,True,False
2695,3956,0.9987516343887362,True,False
2699,4048,0.9987516343887362,True,False
2700,3082,0.9939029047180966,True,False
2703,4579,0.9934753990350542,True,False
2707,4633,0.9976962095979076,True,False
2710,7046,0.9939029047180966,True,False
2712,3209,0.9979749008420777,True,False
2714,3495,0.9987516343887362,True,False
2715,4416,0.7603986434773856,True,False
2716,6793,0.9979749008420777,True,False
2717,5340,0.9956481046605191,True,False
2719,3096,0.9955425575166709,True,False
2719,4469,0.8256011655645904,True,False
2719,6657,0.9987516343887362,True,False
2720,3754,0.9953518047315162,True,False
2722,2801,0.9934753990350542,True,False
2722,3151,0.9956300099634801,True,False
2722,7010,0.9966903738660419,True,False
2723,5802,0.9984197686403924,True,False
2725,3167,0.8224068652638832,True,False
2725,4749,0.8224068652638832,True,False
2725,5798,0.9979749008420777,True,False
2726,5020,0.9966903738660419,True,False
2727,6571,0.9987516343887362,True,False
2731,7347,0.9979749008420777,True,False
2732,7096,0.9982452686441156,True,False
2733,4108,0.9966903738660419,True,False
2733,6729,0.995150381172694,True,False
2734,4088,0.9987516343887362,True,False
2735,4782,0.9931519312245213,True,False
2736,5046,0.9987516343887362,True,False
2740,5291,0.9987516343887362,True,False
2742,6566,0.9966903738660419,True,False
2742,7003,0.9946380086980074,True,False
2745,4894,0.9982452686441156,True,False
2745,5857,0.9970051010599466,True,False
2748,4431,0.9987516343887362,True,False
2750,6768,0.9865502215896123,True,False
2751,5344,0.9982452686441156,True,False
2752,6314,0.9987516343887362,True,False
2755,4239,0.9873485260609695,True,False
2756,2776,0.9899525902798143,True,False
2756,4270,0.9975340164615294,True,False
2757,3724,0.9987516343887362,True,False
2757,3928,0.9983505803534152,True,False
2759,3741,0.9951345565222027,True,False
2759,6508,0.9871775715711383,True,False
2763,6134,0.9987516343887362,True,False
2764,4357,0.9987516343887362,True,False
2766,5451,0.9987516343887362,True,False
2767,7369,0.9966903738660419,True,False
2768,6552,0.9975340164615294,True,False
2769,3580,0.9966903738660419,True,False
2769,6439,0.9966903738660419,True,False
2772,6469,0.9972048444955496,True,False
2773,3962,0.9939029047180966,True,False
2776,4270,0.9951999406776808,True,False
2777,5956,0.9987516343887362,True,False
2780,4301,0.9873485260609695,True,False
2783,4323,0.9956300099634801,True,False
2785,5420,0.9966903738660419,True,False
2787,7390,0.9951999406776808,True,False
2789,4399,0.9928989241848947,True,False
2790,3143,0.9934753990350542,True,False
2790,3241,0.9983505803534152,True,False
2791,6878,0.9987516343887362,True,False
2792,5515,0.9975340164615294,True,False
2793,5893,0.9979749008420777,True,False
2794,4311,0.9987516343887362,True,False
2795,4870,0.996535470187147,True,False
2795,6080,0.996535470187147,True,False
2796,3618,0.9983505803534152,True,False
2796,5062,0.9987516343887362,True,False
2797,2921,0.9987516343887362,True,False
2801,3151,0.9975340164615294,True,False
2801,7010,0.9975340164615294,True,False
2802,3210,0.9974112369640995,True,False
2804,3074,0.9976962095979076,True,False
2805,3623,0.9928989241848947,True,False
2806,4250,0.9987516343887362,True,False
2807,4659,0.9966903738660419,True,False
2813,4948,0.9987516343887362,True,False
2817,3812,0.995400680151444,True,False
2817,5688,0.9987516343887362,True,False
2817,6845,0.9987516343887362,True,False
2818,7489,0.9982452686441156,True,False
2822,3826,0.9979197595370883,True,False
2823,5205,0.9966903738660419,True,False
2824,4543,0.9983884245508575,True,False
2824,4558,0.9987516343887362,True,False
2825,4485,0.9956300099634801,True,False
2828,7425,0.9966903738660419,True,False
2829,4187,0.9976962095979076,True,False
2830,6701,0.9976962095979076,True,False
2834,4816,0.9953518047315162,True,False
2834,6550,0.9966903738660419,True,False
2835,4304,0.9987516343887362,True,False
2836,3013,0.9976962095979076,True,False
2837,6933,0.9974112369640995,True,False
2838,6755,0.9987516343887362,True,False
2839,6611,0.9926084766360521,True,False
2840,4587,0.9975340164615294,True,False
2840,6978,0.9975340164615294,True,False
2841,7322,0.9976962095979076,True,False
2842,6130,0.9979197595370883,True,False
2844,3828,0.9934753990350542,True,False
2848,7236,0.9953518047315162,True,False
2853,3480,0.9976962095979076,True,False
2856,6177,0.9966903738660419,True,False
2857,2991,0.9987516343887362,True,False
2858,3874,0.992832605300056,True,False
2859,4746,0.9966903738660419,True,False
2859,6807,0.9987516343887362,True,False
2861,7077,0.9966903738660419,True,False
2862,4188,0.9987516343887362,True,False
2863,6154,0.9987516343887362,True,False
2863,6442,0.9987516343887362,True,False
2864,3434,0.9953097333751223,True,False
2864,3586,0.9876356745221663,True,False
2866,7012,0.9876356745221663,True,False
2870,5496,0.9966903738660419,True,False
2876,4478,0.9983505803534152,True,False
2878,6917,0.9966903738660419,True,False
2879,3409,0.9987516343887362,True,False
2881,6647,0.9980660562935224,True,False
2882,7339,0.9966903738660419,True,False
2883,3910,0.9983884245508575,True,False
2883,5271,0.9987516343887362,True,False
2884,5189,0.9976962095979076,True,False
2888,5926,0.9987516343887362,True,False
2891,5290,0.9987516343887362,True,False
2892,4440,0.995506930508393,True,False
2893,2955,0.9880739555233248,True,False
2893,3128,0.9966903738660419,True,False
2894,5028,0.9987516343887362,True,False
2895,6629,0.996535470187147,True,False
2896,5919,0.9973151677640237,True,False
2896,6142,0.9973151677640237,True,False
2904,3077,0.9987516343887362,True,False
2905,4959,0.9966903738660419,True,False
2906,2964,0.9946380086980074,True,False
2907,4117,0.9987516343887362,True,False
2907,6185,0.9979749008420777,True,False
2908,3631,0.9987516343887362,True,False
2912,3956,0.9987516343887362,True,False
2917,4744,0.9966903738660419,True,False
2919,4425,0.995150381172694,True,False
2923,5414,0.9987516343887362,True,False
2925,6902,0.9873485260609695,True,False
2926,3534,0.9987516343887362,True,False
2926,4472,0.9987516343887362,True,False
2926,6979,0.9983039944199337,True,False
2928,3570,0.9966903738660419,True,False
2931,5416,0.9987516343887362,True,False
2932,3214,0.9987516343887362,True,False
2933,5350,0.9942318844771555,True,False
2933,5791,0.9966903738660419,True,False
2935,4588,0.9972048444955496,True,False
2936,6513,0.9979749008420777,True,False
2944,4042,0.9951999406776808,True,False
2944,6514,0.9987516343887362,True,False
2945,4729,0.9987516343887362,True,False
2946,3333,0.9983505803534152,True,False
2948,6957,0.9983039944199337,True,False
2952,6444,0.9966903738660419,True,False
2955,3128,0.9954772360045787,True,False
2957,6877,0.9958128395225163,True,False
2958,6233,0.9934753990350542,True,False
2958,6373,0.9966903738660419,True,False
2959,5655,0.9987516343887362,True,False
2961,5564,0.9987516343887362,True,False
2965,6940,0.9987516343887362,True,False
2966,7359,0.9987516343887362,True,False
2967,7196,0.9966903738660419,True,False
2970,4067,0.9983505803534152,True,False
2972,4471,0.9987516343887362,True,False
2976,7478,0.9908484813446168,True,False
2979,6725,0.9953518047315162,True,False
2980,4360,0.9987516343887362,True,False
2980,7016,0.9942318844771555,True,False
2982,5494,0.9987516343887362,True,False
2983,6930,0.9966903738660419,True,False
2987,7118,0.9987516343887362,True,False
2989,4201,0.9984197686403924,True,False
2990,4856,0.9969271015460225,True,False
2992,5600,0.9956300099634801,True,False
2994,4406,0.8256011655645904,True,False
2994,5297,0.780443452109907,True,False
2995,6067,0.9966903738660419,True,False
2996,6613,0.9987516343887362,True,False
2999,5121,0.9976962095979076,True,False
3003,5353,0.9966903738660419,True,False
3005,6304,0.9983039944199337,True,False
3006,5725,0.995506930508393,True,False
3006,7304,0.9987516343887362,True,False
3011,3547,0.9987516343887362,True,False
3014,5151,0.9987516343887362,True,False
3014,7448,0.996535470187147,True,False
3015,4678,0.9970570100901925,True,False
3016,5471,0.9979749008420777,True,False
3018,6053,0.9966903738660419,True,False
3020,4955,0.9956300099634801,True,False
3022,7502,0.9950648084917336,True,False
3023,5793,0.9987516343887362,True,False
3025,6052,0.9987516343887362,True,False
3029,4595,0.9876356745221663,True,False
3030,7115,0.9966903738660419,True,False
3031,4476,0.9987516343887362,True,False
3032,7092,0.9934753990350542,True,False
3033,3327,0.9983039944199337,True,False
3034,6794,0.9987516343887362,True,False
3035,4056,0.9983884245508575,True,False
3039,3230,0.9966903738660419,True,False
3040,4660,0.9987516343887362,True,False
3042,3496,0.9951345565222027,True,False
3043,3940,0.9878736124411658,True,False
3045,4047,0.9939029047180966,True,False
3046,3833,0.9966903738660419,True,False
3047,4832,0.9973151677640237,True,False
3049,4125,0.9966903738660419,True,False
3050,6367,0.9987516343887362,True,False
3050,6797,0.9987516343887362,True,False
3054,6511,0.995400680151444,True,False
3055,6885,0.9978563561645535,True,False
3058,4281,0.9983505803534152,True,False
3058,4504,0.9987516343887362,True,False
3059,3490,0.9878736124411658,True,False
3061,4937,0.9979749008420777,True,False
3061,6727,0.9979749008420777,True,False
3061,6853,0.9979749008420777,True,False
3064,4549,0.9966903738660419,True,False
3065,5200,0.996535470187147,True,False
3067,4881,0.9987516343887362,True,False
3068,3589,0.9966903738660419,True,False
3073,3088,0.9979749008420777,True,False
3079,3650,0.9978563561645535,True,False
3079,5091,0.9966903738660419,True,False
3079,5907,0.9978563561645535,True,False
3080,3692,0.9987516343887362,True,False
3081,4062,0.9987516343887362,True,False
3083,4197,0.7842958220958035,True,False
3083,6736,0.9983505803534152,True,False
3083,6770,0.9956300099634801,True,False
3084,6995,0.9987516343887362,True,False
3087,5161,0.9987516343887362,True,False
3089,5380,0.8288667144097164,True,False
3090,6552,0.780443452109907,True,False
3092,7182,0.9987516343887362,True,False
3093,4722,0.9966903738660419,True,False
3095,7380,0.765805772029778,True,False
3096,6657,0.9955425575166709,True,False
3098,4945,0.9987516343887362,True,False
3099,3374,0.9908484813446168,True,False
3101,4496,0.9976962095979076,True,False
3101,5299,0.9976962095979076,True,False
3101,6728,0.9939029047180966,True,False
3102,4693,0.9966903738660419,True,False
3103,5107,0.9966903738660419,True,False
3104,7142,0.9976962095979076,True,False
3105,4979,0.9983884245508575,True,False
3107,3393,0.9987516343887362,True,False
3109,7444,0.9926084766360521,True,False
3109,7479,0.9972048444955496,True,False
3111,6228,0.9987516343887362,True,False
3113,4336,0.9956300099634801,True,False
3114,3860,0.9975340164615294,True,False
3115,3144,0.9957300078086366,True,False
3118,6716,0.9973151677640237,True,False
3121,7419,0.9975340164615294,True,False
3122,3729,0.780443452109907,True,False
3122,4887,0.9975340164615294,True,False
3123,5455,0.995400680151444,True,False
3124,4133,0.9987516343887362,True,False
3129,4717,0.9983884245508575,True,False
3129,4800,0.9983884245508575,True,False
3130,5888,0.9966903738660419,True,False
3131,3229,0.9953097333751223,True,False
3132,4846,0.9975340164615294,True,False
3132,5145,0.9987516343887362,True,False
3134,7362,0.9987516343887362,True,False
3135,5897,0.9966903738660419,True,False
3135,6967,0.9983884245508575,True,False
3135,7460,0.9987516343887362,True,False
3136,3207,0.9984686580491425,True,False
3139,5427,0.9987516343887362,True,False
3141,5479,0.9966903738660419,True,False
3142,3455,0.9987516343887362,True,False
3143,3241,0.9934753990350542,True,False
3145,4778,0.9966903738660419,True,False
3151,7010,0.9983505803534152,True,False
3154,7076,0.9975340164615294,True,False
3156,3827,0.9950648084917336,True,False
3162,5568,0.9987516343887362,True,False
3165,5147,0.9987516343887362,True,False
3166,4057,0.9983884245508575,True,False
3167,4749,0.9966903738660419,True,False
3167,5798,0.7518957691791132,True,False
3168,3893,0.9987516343887362,True,False
3169,3571,0.9976962095979076,True,False
3170,4875,0.9983505803534152,True,False
3171,3531,0.995506930508393,True,False
3171,6447,0.9966903738660419,True,False
3173,4967,0.9987516343887362,True,False
3175,3184,0.9950648084917336,True,False
3178,4885,0.9987516343887362,True,False
3178,5058,0.9975340164615294,True,False
3179,5395,0.9976962095979076,True,False
3180,5773,0.9876356745221663,True,False
3180,6871,0.9953097333751223,True,False
3187,4997,0.9984461500974169,True,False
3187,5854,0.9966903738660419,True,False
3187,5917,0.9966903738660419,True,False
3188,5255,0.9966903738660419,True,False
3190,4107,0.9987516343887362,True,False
3192,5808,0.8042542670399768,True,False
3193,3870,0.9987516343887362,True,False
3193,4155,0.9966903738660419,True,False
3193,5701,0.9956300099634801,True,False
3195,5847,0.9987516343887362,True,False
3196,4373,0.9987516343887362,True,False
3196,6083,0.9979197595370883,True,False
3199,6651,0.9966903738660419,True,False
3203,4753,0.9987516343887362,True,False
3208,7064,0.9987516343887362,True,False
3211,6714,0.9983039944199337,True,False
3215,6512,0.9987516343887362,True,False
3217,6104,0.9987516343887362,True,False
3219,4555,0.9966903738660419,True,False
3224,3753,0.9966903738660419,True,False
3225,7039,0.9987516343887362,True,False
3226,5502,0.9987516343887362,True,False
3231,4384,0.9981689989681672,True,False
3233,5419,0.9978563561645535,True,False
3234,3341,0.9966903738660419,True,False
3234,4260,0.9966903738660419,True,False
3236,3470,0.9975340164615294,True,False
3239,7334,0.9974112369640995,True,False
3242,3279,0.9987516343887362,True,False
3242,7186,0.9987516343887362,True,False
3243,3730,0.9976962095979076,True,False
3244,4784,0.9987516343887362,True,False
3245,7284,0.9951999406776808,True,False
3248,5487,0.9984461500974169,True,False
3250,5895,0.9987516343887362,True,False
3254,4193,0.9840898157364449,True,False
3254,6010,0.9957300078086366,True,False
3254,6936,0.9957300078086366,True,False
3257,7403,0.9987516343887362,True,False
3258,3671,0.9966903738660419,True,False
3260,6600,0.9876356745221663,True,False
3261,3732,0.9987516343887362,True,False
3262,6438,0.9966903738660419,True,False
3264,6449,0.8220562674733303,True,False
3268,5296,0.996535470187147,True,False
3269,4417,0.9970051010599466,True,False
3269,5906,0.9970051010599466,True,False
3269,7038,0.9982452686441156,True,False
3270,7472,0.9987516343887362,True,False
3273,3585,0.9987516343887362,True,False
3273,6756,0.9953518047315162,True,False
3274,5735,0.9966903738660419,True,False
3276,3322,0.9975340164615294,True,False
3277,4377,0.9987516343887362,True,False
3277,5194,0.9987516343887362,True,False
3279,7186,0.9987516343887362,True,False
3280,5317,0.9987516343887362,True,False
3280,6285,0.9976962095979076,True,False
3283,3589,0.8609793155371334,True,False
3283,5644,0.8288667144097164,True,False
3284,4838,0.9987516343887362,True,False
3286,4442,0.9966903738660419,True,False
3286,6579,0.9983039944199337,True,False
3289,3705,0.9983505803534152,True,False
3298,7229,0.9876356745221663,True,False
3299,4580,0.9983505803534152,True,False
3300,5611,0.9958128395225163,True,False
3303,3508,0.9976962095979076,True,False
3305,5400,0.9983505803534152,True,False
3308,5398,0.9975340164615294,True,False
3309,5660,0.9987516343887362,True,False
3310,6440,0.995150381172694,True,False
3313,7166,0.9953097333751223,True,False
3315,5631,0.9956300099634801,True,False
3315,7203,0.9956300099634801,True,False
3316,4668,0.9987516343887362,True,False
3319,4127,0.9987516343887362,True,False
3319,6602,0.9953097333751223,True,False
3323,6709,0.9948944964858136,True,False
3323,7194,0.9948944964858136,True,False
3324,5232,0.9982452686441156,True,False
3331,5683,0.9939029047180966,True,False
3331,6086,0.9966903738660419,True,False
3332,3971,0.9976962095979076,True,False
3336,6298,0.9966903738660419,True,False
3341,4260,0.9987516343887362,True,False
3342,6898,0.9987516343887362,True,False
3344,6544,0.9918777317903867,True,False
3344,6910,0.9918777317903867,True,False
3346,3727,0.9966903738660419,True,False
3347,3930,0.9966903738660419,True,False
3350,7130,0.9987516343887362,True,False
3351,4409,0.9973151677640237,True,False
3351,7289,0.9983039944199337,True,False
3352,6855,0.9956300099634801,True,False
3353,5818,0.9987516343887362,True,False
3354,5537,0.9984197686403924,True,False
3355,5417,0.9987516343887362,True,False
3357,5596,0.9987516343887362,True,False
3365,3637,0.9987516343887362,True,False
3368,7200,0.9975340164615294,True,False
3369,5293,0.9976962095979076,True,False
3372,7184,0.9987516343887362,True,False
3375,6452,0.9987516343887362,True,False
3377,6286,0.9975340164615294,True,False
3378,4214,0.9950648084917336,True,False
3379,5993,0.9983884245508575,True,False
3380,4732,0.9966903738660419,True,False
3385,3467,0.9973151677640237,True,False
3385,7446,0.9973151677640237,True,False
3387,4837,0.9987516343887362,True,False
3389,6220,0.9953097333751223,True,False
3389,7221,0.9876356745221663,True,False
3392,6574,0.9987516343887362,True,False
3396,6327,0.9987516343887362,True,False
3397,3745,0.9979749008420777,True,False
3397,5080,0.9979749008420777,True,False
3399,7279,0.9966903738660419,True,False
3400,4242,0.9737445694382172,True,False
3400,5042,0.9931519312245213,True,False
3401,5230,0.9966903738660419,True,False
3404,3517,0.9956300099634801,True,False
3408,6752,0.9970051010599466,True,False
3410,5446,0.9983505803534152,True,False
3413,4699,0.9876356745221663,True,False
3414,5707,0.9956300099634801,True,False
3415,4708,0.9987516343887362,True,False
3416,6481,0.9957300078086366,True,False
3417,6042,0.9987516343887362,True,False
3418,3863,0.9987516343887362,True,False
3420,7163,0.8318839232237752,True,False
3424,3819,0.9968294073503572,True,False
3426,6891,0.9987516343887362,True,False
3427,4217,0.9943252407018788,True,False
3427,5533,0.9966903738660419,True,False
3429,4762,0.9953097333751223,True,False
3434,3586,0.9966903738660419,True,False
3438,6045,0.9966903738660419,True,False
3441,5965,0.9987516343887362,True,False
3446,3458,0.9968294073503572,True,False
3448,3751,0.9951999406776808,True,False
3451,3774,0.9934753990350542,True,False
3457,6850,0.9987516343887362,True,False
3459,5203,0.9987516343887362,True,False
3461,7335,0.9987516343887362,True,False
3463,3465,0.9983884245508575,True,False
3466,7055,0.9942318844771555,True,False
3467,7446,0.9987516343887362,True,False
3468,5482,0.9976962095979076,True,False
3468,6046,0.9976962095979076,True,False
3469,6551,0.9871775715711383,True,False
3471,4144,0.9966903738660419,True,False
3471,4927,0.9966903738660419,True,False
3472,7179,0.9966903738660419,True,False
3474,4663,0.9975340164615294,True,False
3474,7296,0.9987516343887362,True,False
3475,3736,0.9966903738660419,True,False
3476,5736,0.9987516343887362,True,False
3477,5627,0.9934753990350542,True,False
3478,5311,0.9982452686441156,True,False
3479,5468,0.9966903738660419,True,False
3481,5555,0.9966903738660419,True,False
3481,7132,0.9966903738660419,True,False
3487,6129,0.9951999406776808,True,False
3488,7030,0.9987516343887362,True,False
3488,7127,0.9966903738660419,True,False
3489,6160,0.9966903738660419,True,False
3493,3869,0.9987516343887362,True,False
3494,6241,0.9973151677640237,True,False
3499,5828,0.9987516343887362,True,False
3500,3773,0.9950692194805554,True,False
3501,3527,0.9974686442784303,True,False
3501,4025,0.9987516343887362,True,False
3501,6827,0.9987516343887362,True,False
3502,6164,0.9880739555233248,True,False
3503,6656,0.9966903738660419,True,False
3507,5424,0.9956300099634801,True,False
3507,7031,0.9946380086980074,True,False
3509,5126,0.9978209634883989,True,False
3509,5305,0.9942318844771555,True,False
3510,4310,0.9987516343887362,True,False
3513,6479,0.9966903738660419,True,False
3514,3717,0.9987516343887362,True,False
3516,5075,0.9987516343887362,True,False
3516,7124,0.9987516343887362,True,False
3521,5007,0.9953097333751223,True,False
3522,4181,0.845068554434827,True,False
3523,4884,0.9976962095979076,True,False
3523,7175,0.9976962095979076,True,False
3525,6934,0.9939029047180966,True,False
3526,3728,0.9966903738660419,True,False
3526,4773,0.9968294073503572,True,False
3527,4025,0.9974686442784303,True,False
3527,6827,0.9974686442784303,True,False
3528,5139,0.9966903738660419,True,False
3529,7327,0.9966903738660419,True,False
3530,4352,0.9983505803534152,True,False
3530,5109,0.9987516343887362,True,False
3531,6447,0.9983039944199337,True,False
3534,4472,0.9987516343887362,True,False
3534,6979,0.9983039944199337,True,False
3539,3546,0.9957300078086366,True,False
3541,6751,0.9987516343887362,True,False
3543,4208,0.9987516343887362,True,False
3544,4361,0.9987516343887362,True,False
3549,5639,0.9946380086980074,True,False
3550,3658,0.9966903738660419,True,False
3550,3822,0.995506930508393,True,False
3552,5169,0.9987516343887362,True,False
3557,4772,0.9987516343887362,True,False
3559,5216,0.9942318844771555,True,False
3560,5327,0.9987516343887362,True,False
3561,6678,0.9987516343887362,True,False
3563,4354,0.9916208562871359,True,False
3564,3903,0.9824062540948767,True,False
3564,4023,0.995506930508393,True,False
3565,3934,0.9984461500974169,True,False
3565,5149,0.9979197595370883,True,False
3567,5160,0.9956300099634801,True,False
3569,5973,0.9883869474072962,True,False
3573,6041,0.9987516343887362,True,False
3574,6035,0.9987516343887362,True,False
3574,7037,0.9975340164615294,True,False
3575,6040,0.9943252407018788,True,False
3579,7231,0.9958128395225163,True,False
3580,6439,0.9987516343887362,True,False
3582,7418,0.9951999406776808,True,False
3582,7437,0.9956300099634801,True,False
3585,6756,0.9953518047315162,True,False
3590,5977,0.9987516343887362,True,False
3591,6832,0.995400680151444,True,False
3595,6539,0.9976962095979076,True,False
3599,3976,0.9983884245508575,True,False
3600,6475,0.9987516343887362,True,False
3603,5743,0.9946380086980074,True,False
3606,3935,0.9966903738660419,True,False
3607,4143,0.9976962095979076,True,False
3609,6700,0.9983884245508575,True,False
3611,4267,0.9987516343887362,True,False
3613,7059,0.9987516343887362,True,False
3615,4317,0.9976962095979076,True,False
3618,5062,0.9983505803534152,True,False
3620,6519,0.9975340164615294,True,False
3621,6094,0.7894108754335522,True,False
3621,7134,0.9972048444955496,True,False
3628,5389,0.9987516343887362,True,False
3629,4430,0.9987516343887362,True,False
3630,6945,0.9970051010599466,True,False
3632,6846,0.9983505803534152,True,False
3634,6068,0.9987516343887362,True,False
3636,5884,0.9987516343887362,True,False
3638,4830,0.9987516343887362,True,False
3642,5495,0.9987516343887362,True,False
3643,4243,0.9987516343887362,True,False
3643,5880,0.9976962095979076,True,False
3645,4819,0.9978563561645535,True,False
3646,5086,0.829538814082269,True,False
3649,3911,0.9953097333751223,True,False
3650,5091,0.9943252407018788,True,False
3650,5907,0.9987516343887362,True,False
3651,5866,0.9951999406776808,True,False
3654,6883,0.9987516343887362,True,False
3655,5924,0.9943252407018788,True,False
3657,7075,0.9880739555233248,True,False
3658,3822,0.9983039944199337,True,False
3661,4206,0.9943252407018788,True,False
3661,6962,0.9966903738660419,True,False
3662,4878,0.9975340164615294,True,False
3663,5185,0.9978563561645535,True,False
3664,4109,0.9987516343887362,True,False
3665,7146,0.9987516343887362,True,False
3667,5256,0.9966903738660419,True,False
3668,3989,0.9984197686403924,True,False
3669,7165,0.9976962095979076,True,False
3672,3731,0.9978209634883989,True,False
3673,4131,0.9966903738660419,True,False
3673,4183,0.9966903738660419,True,False
3675,6303,0.9966903738660419,True,False
3677,6214,0.9956300099634801,True,False
3680,7469,0.9950648084917336,True,False
3681,3963,0.9966903738660419,True,False
3681,4572,0.9966903738660419,True,False
3685,5890,0.9972048444955496,True,False
3686,6649,0.9951345565222027,True,False
3688,5744,0.9983039944199337,True,False
3689,5088,0.9983039944199337,True,False
3690,7091,0.9948785963092984,True,False
3693,5989,0.9908484813446168,True,False
3693,6207,0.9908484813446168,True,False
3694,6835,0.9987516343887362,True,False
3695,4095,0.9987516343887362,True,False
3695,6092,0.9939029047180966,True,False
3696,4629,0.9979749008420777,True,False
3697,6813,0.9966903738660419,True,False
3701,7476,0.9987516343887362,True,False
3703,5914,0.995150381172694,True,False
3706,4901,0.7593517692056968,True,False
3706,5996,0.9982452686441156,True,False
3706,7297,0.9982452686441156,True,False
3707,5477,0.9966903738660419,True,False
3708,5017,0.9978563561645535,True,False
3709,4411,0.9880739555233248,True,False
3711,7450,0.9966903738660419,True,False
3712,5633,0.9987516343887362,True,False
3713,3872,0.9966903738660419,True,False
3715,6762,0.9983884245508575,True,False
3716,6353,0.9876356745221663,True,False
3722,5549,0.9981689989681672,True,False
3722,5670,0.9987516343887362,True,False
3722,6638,0.995150381172694,True,False
3724,3928,0.9983505803534152,True,False
3726,5523,0.9987516343887362,True,False
3728,4773,0.9916208562871359,True,False
3729,5649,0.9951999406776808,True,False
3733,4233,0.9978563561645535,True,False
3733,6018,0.9978563561645535,True,False
3734,5784,0.9983039944199337,True,False
3738,5823,0.9975340164615294,True,False
3741,6508,0.9966903738660419,True,False
3745,5080,0.9987516343887362,True,False
3746,5541,0.9966903738660419,True,False
3750,6799,0.9987516343887362,True,False
3752,4060,0.9987516343887362,True,False
3752,5318,0.9966903738660419,True,False
3763,4392,0.9957300078086366,True,False
3763,4727,0.9987516343887362,True,False
3767,7487,0.9975340164615294,True,False
3771,5686,0.9975340164615294,True,False
3778,3849,0.9966903738660419,True,False
3781,5767,0.9928989241848947,True,False
3782,6722,0.9987516343887362,True,False
3783,5534,0.9943252407018788,True,False
3784,4763,0.9975340164615294,True,False
3789,6564,0.9979749008420777,True,False
3792,6491,0.9987516343887362,True,False
3794,6005,0.9976962095979076,True,False
3794,7074,0.9966903738660419,True,False
3800,4302,0.9987516343887362,True,False
3801,4539,0.9976962095979076,True,False
3803,7412,0.9966903738660419,True,False
3804,6706,0.9979197595370883,True,False
3806,4855,0.9987516343887362,True,False
3807,4045,0.9943252407018788,True,False
3807,5217,0.9943252407018788,True,False
3810,5738,0.9987516343887362,True,False
3810,7363,0.9987516343887362,True,False
3811,4904,0.996535470187147,True,False
3812,5688,0.995400680151444,True,False
3812,6845,0.995400680151444,True,False
3813,7113,0.9865502215896123,True,False
3816,7152,0.9976962095979076,True,False
3817,7035,0.9928989241848947,True,False
3818,6530,0.9978563561645535,True,False
3820,5706,0.8474468118784135,True,False
3821,4255,0.9873485260609695,True,False
3823,7168,0.9987516343887362,True,False
3824,7014,0.9966903738660419,True,False
3829,6210,0.9958825633451195,True,False
3831,4766,0.9987516343887362,True,False
3834,4305,0.9926084766360521,True,False
3837,3915,0.9976962095979076,True,False
3837,6271,0.9976962095979076,True,False
3844,5601,0.9987516343887362,True,False
3848,4091,0.9987516343887362,True,False
3852,4461,0.9987516343887362,True,False
3854,4974,0.9956481046605191,True,False
3861,5584,0.9966903738660419,True,False
