customer_id,monthly_income,bank_deposits,checking_balance,savings_balance,credit_card_limit,credit_card_balance,credit_utilization_ratio,business_lending,existing_monthly_debt_payment,total_deposit_balance,deposit_to_income_ratio
CUST13425,85810.99,2548765.52,118152.32,1004537.73,69557.87,7459.19,0.107,8968.75,32252.32,3671455.57,3.565
CUST13426,107893.25,1808299.53,209458.6,852181.01,200714.56,18032.74,0.09,209221.71,50509.87,2869939.14,2.217
CUST13427,168266.57,1993930.85,293527.76,518445.33,258651.54,78352.82,0.303,103826.28,45173.51,2805903.94,1.39
CUST13428,57337.24,1506221.01,76946.23,600901.1,56847.78,1920.92,0.034,168674.44,21257.46,2184068.34,3.174
CUST13429,122978.2,1575184.03,224880.76,869003.37,398356.11,23293.55,0.058,276346.56,12681.58,2669068.16,1.809
CUST13430,73595.23,1589074.99,71438.75,686176.61,226552.67,61181.17,0.27,192645.23,14586.34,2346690.35,2.657
CUST13431,104934.56,1261323.23,97065.0,620900.18,440869.1,117909.05,0.267,127469.87,39744.5,1979288.41,1.572
CUST13432,59229.64,1571463.7,254786.96,442155.41,115929.87,69820.61,0.602,84573.99,32634.07,2268406.07,3.192
CUST13433,47343.07,669482.94,119809.72,332206.63,61395.97,8658.4,0.141,465849.13,9004.69,1121499.29,1.974
CUST13434,100029.98,1949964.74,299903.8,898322.54,271558.86,25546.78,0.094,49346.45,6274.42,3148191.08,2.623
CUST13435,53009.68,1042314.71,70050.83,277771.87,67180.65,6179.19,,1901743.22,7781.9,1390137.41,2.185
CUST13436,72648.98,1316118.83,246226.31,825631.49,89459.25,13924.08,0.156,566906.75,17522.25,2387976.63,2.739
CUST13437,74468.62,1223584.93,152761.52,720024.7,100804.43,28776.43,0.285,93688.13,7994.35,2096371.15,2.346
CUST13438,19701.24,381824.27,56559.59,196481.77,70964.0,23966.99,0.338,47681.41,5957.36,634865.63,2.685
CUST13439,112489.07,3514574.89,165402.56,2231545.71,454501.07,6801.04,0.015,106028.9,56859.41,5911523.16,4.379
CUST13440,69888.13,2122352.62,264982.51,1218113.09,100853.01,6416.45,0.064,43692.44,25897.58,3605448.22,4.299
CUST13441,25408.59,598882.37,54247.43,339544.93,36338.33,3435.92,0.095,784431.77,11464.28,992674.73,3.256
CUST13442,27964.42,772585.35,46826.8,463776.78,84117.08,25011.19,0.297,263852.57,13523.11,1283188.93,3.824
CUST13443,77187.61,1989933.55,284440.79,602140.93,194962.07,40014.08,0.205,65807.37,22874.0,2876515.27,3.106
CUST13444,160538.52,5670478.71,1104999.1,2491526.97,234656.77,70053.79,0.299,716718.97,33758.26,9267004.78,4.81
CUST13445,87496.26,2056221.6,237128.58,1131720.4,99839.41,20800.1,0.208,56456.15,18957.9,3425070.58,3.262
CUST13446,53876.37,1406309.62,233654.63,416434.6,130777.92,44902.0,0.343,647541.7,13762.02,2056398.85,3.181
CUST13447,63582.45,996319.88,151594.88,540183.89,121512.22,38095.22,0.314,318745.98,7504.34,1688098.65,2.212
CUST13448,48937.47,1146256.88,89892.6,729259.84,215341.22,17488.21,0.081,28909.57,8761.36,1965409.32,3.347
CUST13449,51997.03,1489819.77,142276.71,531142.94,217651.58,57739.91,0.265,394598.25,17898.39,2163239.42,3.467
CUST13450,39793.99,519082.03,33937.17,,100411.05,19786.83,0.197,114276.96,15933.12,778398.9,1.63
CUST13451,80431.7,961821.32,168951.68,371007.86,248971.25,48243.83,0.194,22695.23,6400.29,1501780.86,1.556
CUST13452,94975.02,1428425.68,156617.86,865363.81,92811.76,6554.99,0.071,163592.73,35787.18,2450407.35,2.15
CUST13453,86808.65,1375531.43,223658.38,360478.55,350893.45,62382.38,0.178,156392.08,51078.37,1959668.36,1.881
CUST13454,70368.49,841768.27,115662.38,511792.65,293538.28,140234.73,0.478,160319.64,22259.47,1469223.3,1.74
CUST13455,33780.34,488602.16,69068.98,309355.0,114277.41,55132.5,0.482,55884.52,13918.91,867026.14,2.139
CUST13456,84748.89,869174.4,169514.89,380394.92,256671.55,36378.77,0.142,268187.99,43552.47,1419084.21,1.395
CUST13457,70459.35,1578020.79,253583.76,553912.91,246263.63,43574.31,0.177,44291.98,4340.59,2385517.46,2.821
CUST13458,124291.39,2931563.7,378277.87,846030.88,171897.25,28817.44,0.168,1269328.86,39592.48,4155872.45,2.786
CUST13459,213919.55,9727024.97,547201.59,4972936.4,805729.72,275421.44,0.342,86873.53,38699.87,15247162.96,5.94
CUST13460,57182.72,842219.34,91046.5,324859.87,85128.09,21106.4,0.248,334126.95,34961.67,1258125.71,1.833
CUST13461,77163.63,2216358.32,129582.91,978109.1,234997.27,38691.03,0.165,140214.3,30074.44,3324050.33,3.59
CUST13462,94810.96,1133384.59,82693.62,578440.76,212182.15,98695.47,0.465,73578.1,13328.96,1794518.97,1.577
CUST13463,43529.58,483253.61,79444.56,164880.66,140958.42,73823.34,0.524,332570.96,20685.61,727578.83,1.393
CUST13464,58586.88,1423250.35,105429.03,894331.89,183777.66,45303.99,0.247,71725.04,31970.74,2423011.27,3.446
CUST13465,40782.64,818425.15,104818.2,228112.49,80087.27,25983.03,,137561.55,12361.27,1151355.84,2.353
CUST13466,58143.85,1748549.99,73629.92,649595.44,231768.03,89739.37,0.387,113194.37,16302.62,2471775.35,3.543
CUST13467,50296.12,643978.04,66812.11,374204.15,180867.0,102563.21,0.567,348311.84,11759.18,1084994.3,1.798
CUST13468,198736.05,3514482.86,180978.81,1960927.1,786448.52,134414.77,0.171,101663.0,51065.85,5656388.77,2.372
CUST13469,97402.88,2954359.66,357918.54,1691634.83,103758.92,49247.17,0.475,277539.25,37470.84,5003913.03,4.281
CUST13470,171403.94,2243482.73,304916.65,907613.49,392239.29,79632.81,0.203,84528.29,58204.95,3456012.87,1.68
CUST13471,49816.92,820380.07,33506.47,325461.74,146241.15,68162.22,0.466,177657.37,11952.07,1179348.28,1.973
CUST13472,122264.58,1296820.66,97654.54,413163.35,431667.23,209997.39,0.486,64218.12,37740.82,1807638.55,1.232
CUST13473,82388.48,3253023.56,620817.0,1590943.92,168824.95,45310.91,0.268,74092.18,32888.84,5464784.48,5.527
CUST13474,104666.22,1837240.93,151508.76,752948.99,280084.94,123762.14,0.442,13658.33,1516.77,2741698.68,2.183
CUST13475,57535.32,1335268.74,244283.16,566489.94,111217.59,14749.47,0.133,56484.27,13385.23,2146041.84,3.108
CUST13476,55603.43,1533868.66,82172.43,620447.91,245984.2,62189.35,0.253,129610.83,11488.09,2236489.0,3.352
CUST13477,28305.73,858485.94,117218.09,247263.77,111070.48,10936.74,0.098,38731.24,12678.3,1222967.8,3.6
CUST13478,138704.02,2392180.29,427580.69,1158916.47,205398.74,82917.18,0.404,33143.6,46096.93,3978677.45,2.39
CUST13479,90959.99,1487540.36,81327.47,689505.51,391503.63,193242.66,0.494,273916.42,23006.66,2258373.34,2.069
CUST13480,93800.49,1750539.11,95453.39,950880.13,182120.66,42593.56,0.234,79563.0,8418.55,2796872.63,2.485
CUST13481,115849.45,1892245.61,135243.89,490389.62,340199.58,81701.11,0.24,27126.59,24114.75,2517879.12,1.811
CUST13482,79429.02,1079890.44,108371.2,288683.09,111597.07,23423.7,0.21,141347.56,20936.96,1476944.73,1.55
CUST13483,32313.54,472791.77,75028.78,216236.28,30296.62,8250.32,0.272,653825.77,5635.83,764056.83,1.97
CUST13484,32982.33,378178.42,25186.68,134092.48,68500.64,1953.57,0.029,76703.73,6284.45,537457.58,1.358
CUST13485,72865.56,775338.39,52473.68,403235.46,250246.55,69045.87,0.276,151718.94,17853.27,1231047.53,
CUST13486,106657.96,3231975.83,467622.93,1157502.71,463658.69,103915.97,0.224,847959.14,16566.28,4857101.47,3.795
CUST13487,204068.81,6121090.37,494780.88,3044175.74,362362.27,62557.82,0.173,264705.16,69539.85,9660046.99,3.945
CUST13488,91370.24,2631113.18,179911.93,1077760.08,294981.9,14778.12,0.05,137895.8,25775.02,3888785.19,3.547
CUST13489,257462.21,4847797.33,805581.87,1584116.44,530914.7,351572.88,0.662,81977.35,67851.04,7237495.64,2.343
CUST13490,45387.23,1339336.7,187489.8,445201.89,95118.77,8298.53,0.087,53147.26,5861.4,1972028.39,3.621
CUST13491,42671.73,803580.23,106119.6,459763.71,139871.78,18994.91,0.136,278188.37,17962.73,1369463.54,2.674
CUST13492,34763.64,390338.69,47692.23,219213.36,41424.86,2119.74,0.051,1501511.52,16910.24,657244.28,1.576
CUST13493,80362.91,1181433.0,215350.15,311315.38,93954.5,16795.4,0.179,525925.46,16266.1,1708098.53,1.771
CUST13494,87401.18,2951903.43,541728.07,1045027.94,289926.44,118465.31,0.409,91407.65,47408.66,4538659.44,4.327
CUST13495,74744.54,1491798.12,155532.3,742910.33,246878.72,26770.2,0.108,110373.84,10141.88,2390240.75,2.665
CUST13496,46130.44,472388.13,21013.74,127674.93,97460.61,37599.04,0.386,54822.96,4176.87,621076.8,1.122
CUST13497,80805.02,1741660.76,270508.9,778151.76,202405.18,37638.8,0.186,29347.7,39650.93,2790321.42,2.878
CUST13498,48119.68,1364502.15,90500.76,775262.8,76712.77,15979.67,0.208,377921.17,12453.36,2230265.71,3.862
CUST13499,73852.98,1552982.59,286522.01,674220.63,71027.68,26034.41,0.367,196491.53,13742.05,2513725.23,2.836
CUST13500,108284.31,1710994.08,81264.72,934941.53,150513.17,11757.25,0.078,191216.54,31489.18,2727200.33,2.099
CUST13501,70189.32,1222984.28,160734.76,510556.58,210247.65,70206.05,0.334,1221291.54,29895.56,1894275.62,2.249
CUST13502,176351.05,6086945.26,1041836.22,3655803.05,676095.1,13022.39,0.019,142137.87,37314.59,10784584.53,5.096
CUST13503,82873.64,2951795.27,141598.39,1163238.17,93550.88,13287.87,0.142,26696.07,30946.49,4256631.83,4.28
CUST13504,85413.13,2431861.24,179234.1,1138644.47,208244.01,30017.65,0.144,123222.83,16019.22,3749739.81,3.658
CUST13505,82412.7,1913034.34,147085.44,623642.77,192991.96,38099.85,0.197,64657.44,10105.52,2683762.55,2.714
CUST13506,181187.25,5249970.84,758912.91,3209845.27,190882.41,53621.93,0.281,168831.31,30873.98,9218729.02,4.24
CUST13507,43145.35,591130.37,85506.44,227352.39,107696.9,19221.0,0.178,66584.81,20900.13,903989.2,1.746
CUST13508,94905.46,1373636.78,159661.11,808663.15,216945.26,7479.13,0.034,358486.7,18702.46,2341961.04,2.056
CUST13509,70115.76,1494457.44,200605.57,584659.68,56480.63,27118.24,0.48,256784.27,9734.97,2279722.69,2.709
CUST13510,70639.24,1796173.83,183754.76,806390.67,253819.72,42117.91,0.166,557427.35,23495.85,2786319.26,3.287
CUST13511,62891.4,1692193.19,137585.58,904588.81,231497.7,54522.12,0.236,168446.06,27358.95,2734367.58,3.623
CUST13512,37344.91,628591.46,105462.61,188850.8,119373.84,36189.07,0.303,71824.28,1484.68,922904.87,2.059
CUST13513,159197.99,2215642.5,115186.27,555971.86,269501.99,43473.93,0.161,1416726.21,21715.75,2886800.63,1.511
CUST13514,94274.93,1280598.99,52248.19,766971.04,315389.81,132701.49,0.421,30294.56,10031.06,2099818.22,1.856
CUST13515,34440.02,840260.62,150562.84,286692.81,68638.2,7648.16,0.111,108118.45,4714.54,1277516.27,3.091
CUST13516,82314.39,2560846.8,245151.14,1006953.51,124749.77,16600.95,0.133,1842076.67,16602.63,3812951.45,3.86
CUST13517,81453.64,2092743.73,412227.51,742079.12,351218.16,129163.21,0.368,83940.15,33715.16,3247050.36,3.322
CUST13518,129447.08,2683592.02,390807.53,1034492.79,548934.05,98511.21,0.179,113750.39,56440.41,4108892.34,2.645
CUST13519,55249.12,2706685.24,380247.56,1524937.61,237107.1,38057.09,0.161,50021.07,22621.75,4611870.41,6.956
CUST13520,72865.56,1163054.7,141852.37,482040.04,169380.04,11047.43,0.065,22457.04,12313.73,1786947.11,
CUST13521,97188.36,4067491.94,733589.44,1522138.55,393484.96,21143.58,0.054,23888.89,47078.18,6323219.93,5.422
CUST13522,38110.52,930107.87,107042.42,296616.71,142951.13,28895.36,0.202,1912607.79,7689.57,1333767.0,2.916
CUST13523,33117.7,745634.7,89565.73,478788.34,120986.4,5455.41,0.045,56964.15,23669.97,1313988.77,3.306
CUST13524,71230.55,1681750.87,335046.21,904245.15,257426.72,53449.83,0.208,85506.12,45913.75,2921042.23,3.417
CUST13525,38544.76,638887.25,107975.16,379502.47,45568.06,5158.54,0.113,109560.98,9206.7,1126364.88,2.435
CUST13526,65911.77,1000273.38,,424310.2,142163.34,15118.11,0.106,229287.88,20711.62,1568995.19,1.984
CUST13527,32937.71,410995.67,54981.18,182661.81,125670.83,38106.08,0.303,363241.58,15401.01,648638.66,1.641
CUST13528,44784.58,742603.01,125217.46,366376.61,111085.81,17707.69,0.159,303543.04,26832.73,1234197.08,2.297
CUST13529,65012.45,1588126.01,282479.28,806035.03,153707.65,4962.23,,221281.04,24090.82,2676640.32,3.431
CUST13530,34679.04,392415.98,40441.28,118670.97,105328.74,12881.2,0.122,235673.14,1694.97,551528.23,1.325
CUST13531,97852.67,4762806.31,670774.07,2060320.56,239048.62,128783.54,0.539,946299.3,17703.1,7493900.94,6.382
CUST13532,54604.24,1239475.35,58016.14,643261.81,231439.63,24352.43,0.105,430449.15,10503.55,1940753.3,2.962
CUST13533,41806.46,987199.57,145532.82,339793.29,98885.75,55290.31,0.559,356714.59,24359.53,1472525.68,2.935
CUST13534,50027.7,954203.34,136603.32,309628.03,187187.05,10432.09,0.056,174764.33,26447.35,1400434.69,2.333
CUST13535,170977.04,2370679.29,294740.34,1328762.31,738700.32,66870.46,0.091,155763.58,56876.61,3994181.94,1.947
CUST13536,33751.32,351686.65,52207.77,126801.8,130236.67,27338.23,0.21,118131.81,9811.43,530696.22,1.31
CUST13537,92786.36,1396124.42,105054.66,883887.04,258907.61,46691.22,0.18,58889.93,25124.5,2385066.12,2.142
CUST13538,97580.12,3947081.29,397309.41,1295174.28,317653.9,79210.4,0.249,120676.04,25401.23,5639564.98,4.816
CUST13539,58970.66,783301.07,118586.85,505103.73,199553.97,84650.17,0.424,462326.44,8312.64,1406991.65,1.988
CUST13540,35853.58,905842.75,144146.76,371262.48,48119.24,18385.81,0.382,267379.8,14230.06,1421251.99,3.303
CUST13541,65278.35,953973.49,49743.61,284625.09,109520.14,19922.47,0.182,220491.76,15230.15,1288342.19,1.645
CUST13542,35113.86,734762.78,92025.38,457602.2,66357.9,13554.53,0.204,139061.87,12524.28,1284390.36,3.048
CUST13543,106980.28,5109934.79,927591.87,3288865.61,310725.38,13852.86,0.045,59033.81,36369.68,9326392.27,7.265
CUST13544,161991.17,6775752.32,562758.99,3685042.26,727447.34,102944.77,0.142,47895.87,2953.25,11023553.57,5.671
CUST13545,64134.61,1728079.35,158048.65,1070330.37,169432.86,33224.22,0.196,54287.76,13422.18,2956458.37,3.841
CUST13546,75937.9,1140362.34,219526.2,290714.31,339248.67,16116.82,0.048,1879831.81,5889.62,1650602.85,1.811
CUST13547,225712.78,5246418.15,392031.14,1964775.19,980623.71,139917.86,0.143,56508.61,122818.09,7603224.48,2.807
CUST13548,75594.31,1428202.54,62118.45,830512.93,164863.8,44587.3,0.27,79446.78,10367.39,2320833.92,2.558
CUST13549,61776.38,1009944.01,94209.8,363453.44,225302.06,62674.96,0.278,92179.04,23191.43,1467607.25,1.98
CUST13550,50438.64,1999743.27,254162.46,581039.7,82580.59,1065.36,0.013,96226.51,19990.42,2834945.43,4.684
CUST13551,63390.12,1105033.05,210958.03,649942.45,228624.58,37453.82,0.164,398428.8,11557.74,1965933.53,2.584
CUST13552,43956.54,899203.52,142980.79,300375.76,57500.97,25579.54,0.445,440200.4,13912.97,1342560.07,2.545
CUST13553,41749.4,722427.61,48613.83,421239.15,38256.93,2574.25,0.067,86196.22,6644.72,1192280.59,2.38
CUST13554,76537.25,2632688.72,398058.2,1245732.25,214629.66,52483.72,0.245,21232.76,23321.61,4276479.17,4.656
CUST13555,38026.77,368779.0,47120.58,127425.44,47794.59,8416.06,0.176,42004.48,5115.78,543325.02,1.191
CUST13556,55510.15,658052.11,55110.19,219128.9,184673.96,19390.7,0.105,62462.98,26284.77,932291.2,1.4
CUST13557,113557.77,3238464.73,163029.67,1910260.15,161484.57,41267.13,0.256,122448.61,22507.49,5311754.55,3.898
CUST13558,49540.17,874546.41,154560.73,510323.6,99789.35,19026.32,0.191,435156.46,18456.17,1539430.74,2.59
CUST13559,166403.38,7803967.77,604384.47,3000796.58,415925.54,219571.88,0.528,768676.83,27003.83,11409148.82,5.714
CUST13560,77079.27,1831819.02,188181.06,494214.01,159369.43,40894.53,0.257,120322.53,34886.24,2514214.09,2.718
CUST13561,57113.86,1618808.96,88430.18,444078.1,207185.31,807.64,0.004,77056.2,8551.61,2151317.24,3.139
CUST13562,43441.5,1299752.51,111791.1,710625.21,133001.3,15237.59,0.115,216369.9,13732.0,2122168.82,4.071
CUST13563,120631.98,2195386.93,423544.12,856320.2,412469.53,34312.17,0.083,1206796.87,14433.28,3475251.25,2.401
CUST13564,92893.32,984916.38,45437.6,352717.09,209595.47,40664.37,0.194,189642.1,30104.88,1383071.07,1.241
CUST13565,43244.43,1279729.1,168527.94,404161.65,164971.62,30056.78,0.182,33372.32,8010.05,1852418.69,3.57
CUST13566,85012.53,984637.91,100239.94,620912.24,284892.39,43312.93,0.152,89022.35,13004.74,1705790.09,1.672
CUST13567,65093.08,2507379.63,418104.05,1475171.93,80842.48,3286.77,0.041,185430.59,28163.95,4400655.61,5.634
CUST13568,90392.45,2486216.37,332509.84,1217848.31,159607.17,15225.35,0.095,22739.5,35379.29,4036574.52,3.721
CUST13569,72865.56,1309781.03,70569.1,830696.7,145421.25,50667.27,0.348,134041.15,19287.75,2211046.83,
CUST13570,81190.42,1250479.77,183324.78,603676.33,149390.72,21852.1,0.146,1424041.7,40223.6,2037480.88,2.091
CUST13571,63698.41,1686895.6,199203.03,783354.9,145612.65,8121.69,0.056,101936.67,15266.78,2669453.53,3.492
CUST13572,63030.03,1444738.36,272940.12,383079.46,86235.06,20538.64,0.238,86219.55,12611.75,2100757.94,2.777
CUST13573,111868.44,1430714.11,246032.92,564345.88,310835.73,44963.26,0.145,30467.87,18079.17,2241092.91,1.669
CUST13574,120595.95,2791016.77,514309.27,812097.85,237607.11,132749.66,0.559,129277.9,16318.24,4117423.89,2.845
CUST13575,115031.26,1507554.86,204441.78,531782.95,396191.91,77997.72,0.197,310672.75,39298.24,2243779.59,1.625
CUST13576,71508.24,1239342.08,160392.7,430397.18,134083.93,22049.51,0.164,1478415.1,50084.03,1830131.96,2.133
CUST13577,96230.86,2234176.24,391823.64,846176.61,277588.77,90451.6,0.326,634148.03,28720.09,3472176.49,3.007
CUST13578,38752.23,491358.5,27589.71,149373.01,128572.72,33827.44,0.263,77414.39,3730.55,668321.22,1.437
CUST13579,62465.75,1661193.63,126052.21,828091.68,225938.36,31560.0,0.14,1762672.63,30385.48,2615337.52,3.489
CUST13580,72865.56,1989024.5,234811.46,1170904.0,119617.14,29455.02,0.246,271913.72,19188.38,3394739.96,
CUST13581,100100.26,2597844.3,474993.42,1074225.07,432918.3,200927.71,0.464,141475.0,12453.39,4147062.79,3.452
CUST13582,82069.75,2457793.53,473363.28,1049982.83,295757.16,43939.82,0.149,87067.87,2174.61,3981139.64,4.042
CUST13583,127734.46,2010366.1,355221.02,1183321.54,316110.71,76941.78,0.243,164234.35,53412.44,3548908.66,2.315
CUST13584,67209.9,828804.0,143294.41,257524.13,266439.35,50804.79,0.191,208958.98,27867.32,1229622.54,1.525
CUST13585,209976.56,6242804.75,952116.51,2938834.14,581792.52,78588.15,0.135,349018.77,56201.67,10133755.4,4.022
CUST13586,122964.47,3196074.63,344477.29,1614808.99,348445.35,97792.05,0.281,106089.07,28463.99,5155360.91,3.494
CUST13587,66582.55,1592992.22,231567.2,844933.98,189159.31,38722.75,0.205,143417.24,16043.56,2669493.4,3.341
CUST13588,38847.25,739321.09,62688.35,323947.1,101526.08,27185.36,0.268,606858.62,5540.75,1125956.54,2.415
CUST13589,59484.06,844057.77,150170.38,506618.54,264549.31,127656.33,0.483,478191.23,22513.43,1500846.69,2.103
CUST13590,94072.91,1372755.88,62078.31,460310.58,212167.84,97786.81,0.461,505528.49,27381.96,1895144.77,1.679
CUST13591,50585.01,1541155.06,116231.98,532056.03,61644.13,35499.53,0.576,889375.45,10830.52,2189443.07,3.607
CUST13592,154949.15,2803291.85,113707.46,1117394.74,377935.48,114332.71,0.303,133621.15,12071.4,4034394.05,2.17
CUST13593,137730.33,4558606.64,459414.35,2070393.98,224705.95,57116.39,0.254,75967.23,13743.22,7088414.97,4.289
CUST13594,48411.36,1028083.8,114763.21,514699.99,195397.93,56792.13,0.291,127362.82,3909.36,1657547.0,2.853
CUST13595,77628.04,1845273.28,323464.04,664146.05,244803.31,11642.48,0.048,261918.39,41665.25,2832883.37,3.041
CUST13596,57466.62,1604323.14,149247.53,,110213.47,5832.53,0.053,203242.71,11531.95,2544498.47,3.69
CUST13597,120570.14,3381102.55,225167.67,2193543.03,142163.84,51581.26,0.363,90644.28,7153.62,5799813.25,4.009
CUST13598,70659.33,1249726.58,212697.1,761784.38,291255.85,47562.89,0.163,2574277.95,18832.92,2224208.06,2.623
CUST13599,78016.04,870907.27,92321.18,296314.84,237484.85,62323.1,0.262,168429.35,19002.11,1259543.29,1.345
CUST13600,95244.98,2072506.05,192639.2,1134163.5,224536.05,49943.09,0.222,491799.13,42235.96,3399308.75,2.974
CUST13601,201757.95,3098045.48,167969.66,1606096.64,741586.7,123016.07,0.166,300722.11,42801.02,4872111.78,2.012
CUST13602,50973.59,831355.81,33258.4,373102.99,113212.54,28102.99,0.248,203444.4,11867.0,1237717.2,2.023
CUST13603,36438.02,887908.06,160130.91,563251.83,109500.35,62049.41,0.567,115238.89,7496.8,1611290.8,3.685
CUST13604,22976.39,322742.45,27656.82,87605.17,45796.31,2801.08,0.061,65753.56,9169.47,438004.44,1.589
CUST13605,57702.39,896850.64,138902.76,300297.55,103781.83,12402.83,0.12,35623.42,5344.25,1336050.95,1.93
CUST13606,102719.4,1283970.86,54530.92,362950.37,190102.71,17883.47,0.094,167622.66,14847.55,1701452.15,1.38
CUST13607,57041.17,725900.25,54167.07,198266.71,104834.37,17994.62,0.172,49552.35,4197.01,978334.03,1.429
CUST13608,129225.37,1963616.92,146605.42,1019827.59,272354.47,86064.25,0.316,553196.55,32683.8,3130049.93,2.018
CUST13609,115424.8,2941333.34,356529.97,763789.98,403392.55,73578.84,0.182,334811.41,46526.66,4061653.29,2.932
CUST13610,34892.71,1058002.54,68975.93,501193.32,89058.08,19300.62,0.217,168971.16,17352.81,1628171.79,3.889
CUST13611,43511.52,630965.64,87025.37,311012.02,195423.6,72390.19,0.37,76483.11,22852.25,1029003.03,1.971
CUST13612,29373.06,612293.15,120209.01,226180.83,118266.19,9845.95,0.083,90527.1,5520.79,958682.99,2.72
CUST13613,87770.42,1328248.69,197129.35,339583.97,332593.49,121572.47,0.366,195269.88,39806.43,1864962.01,1.771
CUST13614,75533.66,1322137.87,118030.74,655340.92,213530.97,19416.42,0.091,392467.42,23202.72,2095509.53,2.312
CUST13615,92263.1,2096774.91,372359.94,1189139.16,248269.96,46021.39,0.185,491760.19,27179.45,3658274.01,3.304
CUST13616,46167.26,666139.8,92617.29,209330.78,40791.87,12405.15,0.304,147788.55,7172.57,968087.87,1.747
CUST13617,71828.51,1401270.86,259211.79,737740.65,110935.52,49021.6,0.442,90958.5,22463.22,2398223.3,2.782
CUST13618,59194.95,827512.91,47097.26,461934.7,68862.5,15336.2,0.223,239939.25,7097.82,1336544.87,1.882
CUST13619,166256.73,4920501.25,360478.06,2559074.77,200731.67,56010.52,0.279,100416.0,14591.0,7840054.08,3.93
CUST13620,95446.98,2157992.61,135112.38,621823.95,174804.78,71168.75,0.407,89156.41,16304.11,2914928.94,2.545
CUST13621,64791.21,1442436.39,131921.81,515951.68,73664.26,23936.04,0.325,56503.57,21659.88,2090309.88,2.689
CUST13622,55576.18,1200298.97,210450.32,747232.12,120453.32,50213.04,0.417,70107.18,20114.96,2157981.41,3.236
CUST13623,100291.13,2855135.16,282305.13,1165266.0,257663.79,32191.03,0.125,880251.98,54200.34,4302706.29,3.575
CUST13624,63876.41,819496.77,42129.01,237215.71,203441.39,94196.83,0.463,107497.55,48449.23,1098841.49,1.434
CUST13625,72772.88,1412320.28,229131.14,587272.17,157248.71,58313.68,0.371,91859.54,11578.13,2228723.59,2.552
CUST13626,76883.21,1622402.01,290767.24,931885.02,209801.01,21298.41,0.102,22660.42,24463.76,2845054.27,3.084
CUST13627,98301.02,1709639.82,94022.51,531249.54,369047.55,189259.72,0.513,577572.41,36964.53,2334911.87,1.979
CUST13628,111447.9,3854930.54,282382.72,2270561.8,253510.76,68172.45,0.269,110566.8,24771.41,6407875.06,4.791
CUST13629,64466.98,1370046.51,264721.26,795201.99,256194.32,71992.91,0.281,45455.3,9153.21,2429969.76,3.141
CUST13630,38198.32,1364249.08,119633.05,460417.14,72596.77,12277.7,0.169,118657.92,17494.31,1944299.27,4.242
CUST13631,38021.01,731313.94,144690.89,298292.6,87597.67,43259.75,0.494,94818.85,14382.33,1174297.43,2.574
CUST13632,57829.14,991128.71,97931.49,412967.25,75558.14,26130.25,0.346,2577372.46,17967.1,1502027.45,2.164
CUST13633,33089.06,534497.17,92730.65,330152.06,95765.48,48767.29,0.509,99533.61,11350.39,957379.88,2.411
CUST13634,38651.54,1436395.63,114504.29,867635.9,78390.92,12485.1,0.159,93476.78,17529.4,2418535.82,5.214
CUST13635,131527.46,3042308.19,206702.37,1480448.14,307681.18,164076.23,0.533,308539.17,69263.57,4729458.7,2.996
CUST13636,68967.16,2399220.02,335390.19,1121401.61,82841.67,20370.65,0.246,56267.32,12761.97,3856011.82,4.659
CUST13637,111383.79,2420696.29,239905.25,1086075.63,184566.34,24398.74,0.132,49410.87,24153.07,3746677.17,2.803
CUST13638,113649.65,1907108.11,214246.44,635240.97,316906.74,36966.7,0.117,122669.84,41059.51,2756595.52,2.021
CUST13639,72865.56,1479787.87,168735.47,587450.39,294225.38,59855.16,0.203,1015400.7,49887.44,2235973.73,
CUST13640,75798.19,1048914.86,118018.33,648333.83,128420.81,34041.39,0.265,104552.73,18038.15,1815267.02,1.996
CUST13641,43786.34,1596366.29,114789.65,457579.28,58014.69,22422.62,,45955.91,13328.18,2168735.22,4.127
CUST13642,98658.65,2468487.41,337469.57,1370781.64,95118.37,21042.51,0.221,145257.59,59733.58,4176738.62,3.528
CUST13643,47120.93,1526419.37,166217.32,474509.86,187829.07,46706.55,0.249,32318.85,31678.59,2167146.55,3.833
CUST13644,138534.3,3602070.74,401145.99,1132784.92,148765.65,107251.18,0.721,298408.75,54820.57,5136001.65,3.089
CUST13645,31928.85,331386.01,27163.61,160958.32,106946.43,1801.53,0.017,216343.91,22177.08,519507.94,1.356
CUST13646,73427.22,1103677.38,118383.14,485904.03,152717.25,17928.08,0.117,4092568.4,33152.65,1707964.55,1.938
CUST13647,63733.21,1351626.51,212773.8,497484.21,174954.01,72267.32,0.413,105782.27,30513.8,2061884.52,2.696
CUST13648,51496.69,870732.05,122125.45,390983.02,193986.74,79310.97,0.409,627209.42,8342.88,1383840.52,2.239
CUST13649,140818.42,3499861.34,491627.97,1408878.46,478423.97,15632.31,0.033,48984.58,9890.67,5400367.77,3.196
CUST13650,58103.75,943926.21,80485.3,337343.89,157699.8,29803.44,0.189,161703.78,7665.01,1361755.4,1.953
CUST13651,103436.7,4520930.26,691593.8,2425886.89,329116.17,134152.05,0.408,782929.03,10114.27,7638410.95,6.154
CUST13652,56645.57,1850856.0,175095.7,523358.17,57373.38,11180.51,0.195,345798.73,20633.87,2549309.87,3.75
